Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
C,0.1546580501,0.1425148641,0.2268949236,0.07223687349999999,0.012143186,-0.06009368749999999,0.04219002975,0.0008771857909689709,12.736200376079227,2.573615574847192,2.140984826814245,11.736200376079227,2.3715446668171265,1.972882507158896,18.684958263836194,3.7756864828772576,3.140984826814245
C,0.1545401053,0.1425228588,0.2269045956,0.0723644903,0.012017246499999995,-0.060347243800000006,0.0421908684,0.0008696219177819586,12.859859810647977,2.5608477797622298,2.1355792690493116,11.859859810647977,2.3617128111491317,1.9695137519679318,18.88157953654359,3.7599827483753283,3.1355792690493116
C,0.0342175314,0.0112455993,0.0391059994,0.004888468,0.022971932100000002,0.018083464100000002,0.013930200050000001,0.0001122975549690228,1.4895365026784142,1.8922000348373516,6.999643119275814,0.48953650267841425,0.6218719620208165,2.3004342669318896,1.7023382808971474,2.1625281076538867,7.999643119275814
H,0.0410933806,-0.0457915318,0.0512522587,0.010158878099999998,0.0868849124,0.0767260343,0.04852189525,0.0008826532338007783,0.4729633657316089,0.5355858800068336,4.045070744573656,-0.5270366342683911,-0.5968186967796927,-4.507538268423558,0.5898867511547379,0.6679904567933599,5.045070744573656
C,0.0342749116,0.0147504425,0.0396266153,0.005351703700000002,0.019524469099999997,0.014172765399999995,0.0124380864,0.00010448917352300569,1.7554849468352511,2.4183644216674898,6.404486033111286,0.7554849468352511,1.040759660073115,2.756214343480936,2.029587339714144,2.7959691832618647,7.404486033111286
H,0.0370018734,-0.0185988098,0.054623743,0.0176218696,0.0556006832,0.0379788136,0.036611276400000003,0.0009797879890213108,0.6654931427173543,0.9742767056841397,2.0997700153223247,-0.3345068572826458,-0.48971539753416626,-1.0554390778149898,0.9824293489976397,1.4382688089024456,3.0997700153223247
C,-0.0455561958,-0.0620993965,-0.0430558184,0.0025003773999999965,0.016543200700000003,0.014042823300000007,0.00952178905,4.136424515394413e-05,-2.7537715721480662,-3.244090937183549,-18.21972786988079,-3.7537715721480662,-4.422144690804446,-24.83600935602765,-2.602629272339058,-3.0660371835626514,-17.21972786988079
H,0.0350214006,0.0091279915,0.0496135312,0.014592130599999996,0.0258934091,0.011301278500000005,0.020242769849999998,0.00037784000726642835,1.352521812201237,3.098888377983074,2.4000196791001867,0.35252181220123696,0.807695474454505,0.6255420644330035,1.9160679464180712,4.390081281511643,3.4000196791001867
H,0.0417372679,0.008594125,0.0442217491,0.0024844811999999994,0.0331431429,0.0306586617,0.01781381205,8.234351544396345e-05,1.2593032599814185,1.3613532224076175,16.79918845833891,0.25930325998141834,0.28031637793243924,3.459122572551566,1.3342654084866525,1.4423900668827956,17.79918845833891
C,-0.0470327657,-0.060888106,-0.0443056887,0.0027270770000000014,0.013855340299999998,0.011128263299999996,0.00829120865,3.7784579859303114e-05,-3.3945586814637823,-4.226424594033466,-17.246585153261158,-4.394558681463782,-5.471483227755765,-22.327241218344756,-3.197733707053013,-3.981365960311167,-16.246585153261158
