Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.2180398176,-0.0132314763,0.4641462894,0.24610647180000003,0.23127129389999998,-0.014835177900000052,0.23868888285,0.056917362170349865,0.9427880733623552,14.697485872414056,0.8859572688409081,-0.05721192663764485,-0.8918987280900725,-0.05376321964727787,2.0069342873166676,31.286870472918185,1.885957268840908
N,-0.0730938749,-0.095061196,-0.0612428645,0.011851010399999994,0.021967321100000006,0.010116310700000013,0.01690916575,0.00026033495081623936,-3.3273913813733063,-7.225348950581352,-6.167733588352942,-4.327391381373306,-9.39682447673339,-8.021357908858139,-2.78790773900965,-6.053873424429315,-5.167733588352942
Cl,-0.2864590967,-0.518030384,0.0344139655,0.3208730622,0.23157128729999998,-0.08930177490000002,0.27622217475,0.07430498807354696,-1.2370233807479467,-3.2077648738871813,-0.8927489728678135,-2.2370233807479467,-5.800896841973069,-1.6144402414095826,0.14861067579339746,0.3853670941987066,0.1072510271321866
C,-0.0388389247,-0.0452569518,-0.031968189,0.006870735699999998,0.006418027100000001,-0.0004527085999999972,0.0066443814,4.409656791953747e-05,-6.051536413736862,-85.79232800083815,-5.652804356890051,-7.051536413736862,-99.9692778091697,-6.586914964579414,-4.980999379077099,-70.61537819250661,-4.652804356890051
C,0.0088899988,-0.0032708503,0.0205664049,0.011676406100000002,0.0121608491,0.0004844429999999976,0.0119186276,0.00014199501261241953,0.7310343814725898,18.350969670322502,0.7613643036961517,-0.26896561852741024,-6.75177533786228,-0.2801247466033234,1.691198100632628,42.45371467850728,1.7613643036961517
N,-0.0489928517,-0.0978065425,-0.0287994884,0.0201933633,0.0488136908,0.028620327499999997,0.034503527049999996,0.0009857125923382675,-1.003670300218315,-1.711820093603052,-2.4261858201699367,-2.003670300218315,-3.4173802693208177,-4.843499373875971,-0.5899879301894542,-1.0062599178852865,-1.4261858201699367
H,0.0634797097,0.0375063237,0.0854538922,0.02197418250000001,0.025973386,0.003999203499999993,0.023973784250000005,0.0005707439241069452,2.4440290418815627,15.87308815367863,2.8888314593728333,1.4440290418815627,9.378448408539366,1.7068359061821745,3.29005591338765,21.367727898817893,3.8888314593728333
N,-0.0722016405,-0.09478152,-0.0611670242,0.011034616299999994,0.022579879499999997,0.011545263200000003,0.016807247899999996,0.0002491603063827357,-3.1976096462339405,-6.253789043111635,-6.543194483346017,-4.197609646233941,-8.209559051022758,-8.589471298607823,-2.7089172110063746,-5.298019035200513,-5.543194483346017
C,0.016468659,0.0056189623,0.0268188937,0.010350234699999999,0.010849696700000001,0.0004994620000000026,0.0105999657,0.00011229690726881549,1.5178911867646954,32.97279672928053,1.5911387014248095,0.5178911867646954,11.250029631883848,0.5428825976284384,2.471856535860583,53.69556382667722,2.5911387014248093
H,0.0484772409,0.0316177083,0.060474648,0.011997407099999996,0.016859532600000005,0.0048621255000000085,0.01442846985,0.00020227067611792144,2.8753609041332493,9.970380423129743,4.040643156970144,1.8753609041332493,6.502857299755003,2.6353784644016964,3.5869706138828534,12.437903546504485,5.040643156970144
