Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Cl,-0.2764504935,-0.4781851619,-0.0900325875,0.18641790600000002,0.20173466839999998,0.015316762399999961,0.1940762872,0.03760695445073237,-1.3703668075129918,-18.04888567704104,-1.4829610493532739,-2.370366807512992,-31.21972838724724,-2.565124628639482,-0.44629209354082444,-5.878042966834833,-0.48296104935327394
Pt,0.5694524875,0.4490359753,0.5995708291,0.030118341600000043,0.12041651219999999,0.09029817059999995,0.07526742690000002,0.0036267456487201724,4.7290232634723335,6.306356858795546,18.907166107047512,3.729023263472333,4.9728136496709965,14.90905380062491,4.979141300025131,6.639900067920095,19.907166107047512
Cl,-0.2767903452,-0.368659332,-0.0852807692,0.19150957600000001,0.0918689868,-0.09964058920000002,0.1416892814,0.0175937907096176,-3.0128812218488514,-2.7778874796135784,-1.4453081197360074,-4.012881221848851,-3.6998911283033635,-1.925017744282406,-0.9282868155023563,-0.8558838309237936,-0.4453081197360073
N,-0.0782859237,-0.1231411474,-0.0618871548,0.0163987689,0.0448552237,0.028456454800000003,0.0306269963,0.0007355704474141029,-1.74530226899749,-2.751077892527919,-4.773890294898905,-2.74530226899749,-4.327353785475764,-7.509170240212361,-1.379708976905626,-2.174801999580074,-3.7738902948989055
H,0.0948222198,0.0773828978,0.1035234965,0.00870127670000001,0.017439321999999993,0.008738045299999983,0.013070299350000002,0.00015174436618239752,5.437265267537352,10.85165120395979,10.897506546366913,4.437265267537352,8.855859078688932,8.893280890607686,5.936211080912437,11.847443329230646,11.897506546366913
H,0.1155755306,0.0917421022,0.126963385,0.011387854400000008,0.02383342840000001,0.012445574000000001,0.01761064140000001,0.00027141161247202524,4.849303619281226,9.286476509641098,10.149017237171554,3.849303619281226,7.371464120497776,8.056135859973757,5.3271137861139595,10.201488898784419,11.149017237171554
N,-0.1198865048,-0.1338043666,-0.0975669078,0.022319596999999997,0.0139178618,-0.008401735199999996,0.0181187294,0.00031064106647769456,-8.613859407628262,-14.269255331922393,-5.371356158446768,-9.613859407628262,-15.925801446348853,-5.994927533861835,-7.010193749732449,-11.612709217495935,-4.371356158446768
H,0.1173376082,0.101955533,0.1338459958,0.016508387600000007,0.015382075199999998,-0.0011263124000000097,0.015945231400000003,0.0002539332594939476,7.628204041025623,104.17856378034992,7.107757041032883,6.628204041025623,90.52154002743744,6.175983716301885,8.701426436921855,118.8355875332624,8.107757041032883
H,0.0963464731,0.0851705364,0.1084122791,0.012065805999999998,0.0111759367,-0.0008898692999999985,0.011620871349999999,0.0001348466840904802,8.620885719583576,108.27036408605191,7.985083889132645,7.620885719583576,95.71128748907299,7.058835224103554,9.700509407860192,121.82944068303084,8.985083889132646
H,0.127394638,0.1088871893,0.1448013837,0.017406745700000004,0.018507448699999998,0.0011007029999999945,0.0179570972,0.00032215445307669563,6.883425158433643,115.73933931314863,7.318693579811416,5.883425158433643,98.92513175670507,6.25545930162006,7.823951644939587,131.5535468695922,8.318693579811416
O,-0.2169292842,-0.2533495237,-0.1939759024,0.022953381799999978,0.036420239500000035,0.013466857700000057,0.029686810650000006,0.0008359676624909411,-5.956283845964269,-16.108381705109952,-9.450863758995208,-6.956283845964269,-18.81281657115891,-11.037568490234422,-5.3260468646835735,-14.403946839060993,-8.450863758995208
O,-0.2657355872,-0.29870679,-0.1702974017,0.09543818550000002,0.03297120279999999,-0.062466982700000034,0.06420469415,0.003146711768984519,-8.059626723717829,-4.254016693526,-2.7843738416422426,-9.059626723717829,-4.781834772371675,-3.129845652817864,-5.165034552515629,-2.726198614680326,-1.7843738416422423
C,0.2043626391,0.1846122791,0.2299337213,0.02557108220000001,0.019750359999999995,-0.005820722200000017,0.022660721100000003,0.0005050380790395921,10.347286788696513,35.109498800681365,7.991943301484515,9.347286788696513,31.71638720363591,7.219572392599009,11.642001528073417,39.50261039772682,8.991943301484515
C,-0.0812022137,-0.098699944,-0.0586508338,0.022551379899999995,0.0174977303,-0.0050536495999999945,0.020024555099999997,0.0003945979633830409,-4.6407283863553435,-16.068034020403807,-3.600764745220758,-5.6407283863553435,-19.53042886075839,-4.376669828527877,-3.351910950416238,-11.60563918004922,-2.600764745220758
H,0.0449327395,0.0307332017,0.065002673,0.020069933499999998,0.014199537799999998,-0.005870395699999999,0.017134735649999996,0.00028498377937673626,3.1643804279319574,7.654124491130982,2.2388085889771387,2.1643804279319574,5.235286217588365,1.5313056069667597,4.577802032401364,11.072962764673598,3.2388085889771387
H,0.0433281251,0.0201191484,0.0637146202,0.0203864951,0.023208976700000005,0.0028224816000000062,0.021797735900000004,0.00047314968977056425,1.8668692575317203,15.351074423301789,2.1253346829588184,0.8668692575317202,7.1281769914815225,0.9868860881339039,2.7452576226680425,22.573971855122053,3.1253346829588184
H,0.0551148279,0.0406134078,0.0735241406,0.018409312699999993,0.014501420100000002,-0.00390789259999999,0.016455366399999997,0.0002669611772149652,3.800650385957717,14.103465356238331,2.9938558162467426,2.800650385957717,10.392662224135869,2.206133844421037,5.070133827789734,18.814268488340794,3.9938558162467426
O,-0.2295833813,-0.2668145326,-0.2119339561,0.017649425200000013,0.03723115129999999,0.019581726099999974,0.02744028825,0.000657108419979233,-6.166432497616588,-11.72436894110169,-13.007980639505464,-7.166432497616588,-13.625690158131684,-15.11746300950355,-5.692382553316316,-10.823047724071692,-12.007980639505464
O,-0.2920111097,-0.3230600241,-0.2349822798,0.057028829899999994,0.031048914400000016,-0.025979915499999978,0.044038872150000005,0.0017706832578972614,-9.404873418054185,-11.239879117389748,-5.12041208301207,-10.404873418054185,-12.434991333978752,-5.664854507211274,-7.568131908663443,-9.044766900800743,-4.12041208301207
C,0.1989171239,0.177179931,0.2179038324,0.018986708500000005,0.02173719289999998,0.002750484399999975,0.020361950699999992,0.0004127177452005694,9.151003297210478,72.32076062674699,10.476651279499022,8.151003297210478,64.41771892980074,9.331787602890726,10.024469737304498,79.22380232369322,11.476651279499022
C,-0.0813610294,-0.0992151863,-0.0638861961,0.017474833300000006,0.017854156899999987,0.0003793235999999811,0.017664495099999997,0.00031199841553954463,-4.55697963536996,-214.48976388498912,-4.655897312622717,-5.55697963536996,-261.5581690672685,-5.6776041634686125,-3.5782253095356213,-168.4213587027097,-3.655897312622718
