Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.5437377679,0.420913992,0.6292858595,0.0855480916000001,0.12282377589999993,0.037275684299999834,0.10418593375000001,0.010507339631351078,4.426974858212287,14.586929203604248,6.355931005946593,3.4269748582122874,11.29191857652904,4.9202031761045095,5.123485700458753,16.881939830679457,7.355931005946593
O,-0.374975721,-0.4085161344,-0.213872277,0.16110344399999998,0.033540413400000024,-0.12756303059999996,0.0973219287,0.005403476111923753,-11.179818105640871,-2.9395328665074856,-2.3275462751746017,-12.179818105640871,-3.2024649499037547,-2.5357380590820893,-6.376554589514983,-1.6766007831112164,-1.3275462751746017
H,0.1042015796,0.0792268681,0.1598303085,0.055628728899999993,0.024974711499999996,-0.030654017399999997,0.040301720199999995,0.001389311455389212,4.172283615768695,3.3992797172484153,1.8731612542741383,3.1722836157686953,2.5845508947874483,1.42420777297322,6.399685878253289,5.214008539709383,2.8731612542741383
O,-0.3685041648,-0.4005363725,-0.1857219688,0.18278219599999998,0.03203220770000004,-0.15074998829999994,0.10740720185000001,0.005854917266134115,-11.504176304401259,-2.444472261362027,-2.016083474563354,-12.504176304401259,-2.6569579010706974,-2.1913314385390144,-5.797975916595964,-1.2319866216533568,-1.0160834745633542
H,0.1064042336,0.0822935581,0.1662082063,0.0598039727,0.024110675499999998,-0.0356932972,0.0419573241,0.0014419141793805587,4.413158544645504,2.9810704515132325,1.7792168111266629,3.413158544645504,2.3055745631703646,1.3760550409053343,6.89355245563319,4.6565663398561,2.7792168111266626
Cl,-0.2836266852,-0.4705262838,-0.1908164993,0.09281018590000001,0.1868995986,0.09408941269999999,0.13985489225,0.017346186490701382,-1.5175350151875608,-3.0144378316435176,-3.055986608038892,-2.5175350151875606,-5.000841968269615,-5.069769866714597,-1.0209572451163091,-2.0280336950174207,-2.055986608038892
Cl,-0.2781424052,-0.4580704504,-0.1722233229,0.1059190823,0.1799280452,0.0740089629,0.14292356374999998,0.019057813427616917,-1.5458535376785163,-3.758225954008065,-2.625989568264981,-2.5458535376785165,-6.189391560842964,-4.324720725039741,-0.9571788695228931,-2.3270603471731666,-1.6259895682649812
N,-0.0651812663,-0.1001919128,-0.0581898577,0.006991408599999999,0.035010646500000006,0.028019237900000007,0.021001027550000002,0.0002447737350316599,-1.861755574836357,-2.326304039125917,-9.323052052772315,-2.861755574836357,-3.5758257650540872,-14.330719105732145,-1.6620617874051538,-2.076782313197747,-8.323052052772315
C,0.0423623935,0.0361121089,0.0449912737,0.0026288802000000028,0.006250284599999996,0.003621404399999993,0.004439582399999999,1.6431249429304928e-05,6.77767433182163,11.697780424633073,16.114235064800578,5.77767433182163,9.971852052756127,13.736688685927934,7.198276011303554,12.423708796510018,17.114235064800578
H,0.1159505604,0.0937306586,0.1270487388,0.011098178400000006,0.022219901799999997,0.011121723399999991,0.0166590401,0.0002466004342068812,5.218320109767543,10.42559288967752,10.447710986516485,4.218320109767543,8.42770991769136,8.44558946718679,5.717790291944495,11.423475861663679,11.447710986516485
