Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Cl,-0.2714851685,-0.4941007844,-0.0849330302,0.1865521383,0.2226156159,0.036063477600000005,0.2045838771,0.04152941916511648,-1.219524368955107,-7.52798084286802,-1.4552777093523135,-2.2195243689551067,-13.70086351295195,-2.6485935186946072,-0.38152323616934547,-2.3550981727840905,-0.4552777093523135
Pt,0.5668786096,0.450797435,0.5951731634,0.02829455380000001,0.1160811746,0.08778662079999999,0.07218786420000001,0.003284465039886895,4.883467207782717,6.457460196485887,20.034901896915574,3.883467207782717,5.135149649136513,15.932304081784102,5.127215204798591,6.779770743835262,21.034901896915574
Cl,-0.2907989494,-0.4093368547,-0.1433428508,0.1474560986,0.11853790529999997,-0.028918193300000034,0.13299700194999997,0.01747913705175426,-2.4532148485670944,-10.055916923413044,-1.9721052717449288,-3.4532148485670944,-14.154994070808687,-2.775991353266415,-1.2092574981582709,-4.956839776017398,-0.9721052717449287
N,-0.0698906149,-0.1161920735,-0.0581536406,0.011736974299999994,0.04630145860000001,0.03456448430000002,0.029019216450000003,0.0005434390296407139,-1.509468967355598,-2.0220355175384452,-5.954738684228015,-2.5094689673555983,-3.3616029821686055,-9.89966157632296,-1.2559785881129883,-1.6824680529082845,-4.954738684228015
H,0.1231786431,0.100140229,0.1312368917,0.008058248599999998,0.0230384141,0.014980165500000003,0.01554833135,0.00018564926816754521,5.346663297453274,8.222782525333246,15.286031644642984,4.346663297453274,6.684854649970321,12.42704636836347,5.6964377465547855,8.760710400696171,16.286031644642986
H,0.1116302257,0.089404434,0.1213368952,0.0097066695,0.022225791699999997,0.012519122199999996,0.0159662306,0.00021573841440774313,5.022553401326083,8.916777383960676,11.500363301748349,4.022553401326083,7.141429931884524,9.2106189460762,5.459283378418418,9.69212483603683,12.500363301748349
N,-0.1187134418,-0.1449281395,-0.1008545311,0.017858910699999994,0.026214697699999998,0.008355787000000003,0.022036804199999996,0.00046816594525179517,-4.528506990946534,-14.207332211795245,-6.6472946639461075,-5.528506990946534,-17.344642641082157,-8.115172416422915,-3.8472513493832894,-12.070021782508334,-5.6472946639461075
H,0.1141426198,0.0950460295,0.1285213993,0.014378779500000008,0.019096590299999994,0.004717810799999986,0.0167376849,0.0002745856611255389,5.977120418193191,24.193979928148103,7.938269016504491,4.977120418193191,20.146214744347166,6.6101597496505144,6.730070514211118,27.24174511194904,8.93826901650449
H,0.0969268168,0.0827296067,0.1089887493,0.012061932500000011,0.014197210099999996,0.002135277599999985,0.013129571300000004,0.00017124578991451836,6.827173516295291,45.39307526103429,8.03576183169653,5.827173516295291,38.74419265204701,6.8587356710875245,7.676772304722041,51.04195787002157,9.03576183169653
H,0.1270079643,0.1039020903,0.1426756392,0.01566767490000001,0.023105874,0.007438199099999987,0.019386774450000005,0.00036201532211236286,5.49678251945804,17.075096080716666,8.106369650291882,4.49678251945804,13.96871593555491,6.63162153690079,6.174864417593553,19.18147622587842,9.106369650291882
