Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.6003300209,0.4481757567,0.6872408891,0.08691086820000005,0.1521542642,0.06524339599999995,0.11953256620000002,0.013223859201954185,3.945535302979698,9.201391369940344,6.907421745212754,2.945535302979698,6.869289218176202,5.156728565507527,4.51673761963485,10.533493521704488,7.907421745212754
N,-0.0581537331,-0.115943695,-0.0512755449,0.006878188200000003,0.0577899619,0.050911773699999996,0.03233407505,0.00039749023401902976,-1.0062947125770645,-1.1422452779326366,-8.454803999111274,-2.0062947125770645,-2.2773454266827087,-16.85672034969906,-0.8872742464985082,-1.0071451291825648,-7.454803999111274
N,-0.0595723814,-0.0725803031,-0.0512522319,0.008320149499999999,0.013007921699999994,0.0046877721999999955,0.010664035599999996,0.00010822785322829408,-4.579700183773403,-12.708036751444547,-7.160013338702629,-5.579700183773403,-15.482898913048732,-8.723437373330853,-3.940078444660381,-10.93317458984036,-6.160013338702629
N,-0.0473634964,-0.0724899851,-0.0363232281,0.011040268300000003,0.025126488699999998,0.014086220399999995,0.0180833785,0.0002774031766849183,-1.8850025948910245,-3.3623992139154675,-4.290067515841077,-2.8850025948910245,-5.146162919614691,-6.565962269232169,-1.4456149656915653,-2.578635508216243,-3.290067515841077
N,-0.0464388757,-0.1164527117,-0.0363001844,0.010138691300000002,0.070013836,0.059875144699999994,0.04007626365,0.0007098486699328269,-0.6632814076920454,-0.7755952145531935,-4.580361934878122,-1.6632814076920455,-1.9449257665009037,-11.485970748512678,-0.5184715832453459,-0.6062646626054835,-3.580361934878123
C,0.0269570323,0.0127656256,0.0376236487,0.010666616399999999,0.014191406699999999,0.0035247903000000004,0.012429011549999999,0.00015137429144528985,1.8995320809176726,7.647840014766268,2.527233687713754,0.8995320809176726,3.621669521730129,1.1967830398400754,2.6511571048132954,10.674010507802405,3.527233687713754
H,0.0618295921,0.045763588,0.0687327852,0.006903193099999996,0.016066004099999996,0.009162811,0.011484598599999996,0.00011090672864769162,3.8484735666163568,6.747884693900158,8.956665590015152,2.8484735666163568,4.994492192406893,6.629336212541994,4.278150607468102,7.501277195393421,9.956665590015152
H,0.0756039949,0.048081912,0.1011355838,0.0255315889,0.0275220829,0.0019904940000000024,0.0265268359,0.0007026825062745199,2.7470302729158624,37.9825284075209,2.961194275691945,1.7470302729158627,24.15576836704855,1.883232265266499,3.6747067497569375,50.809288447993254,3.961194275691945
C,-0.0311256368,-0.0392192969,-0.024240637,0.0068849997999999996,0.0080936601,0.0012086603000000008,0.00748932995,5.572484816976798e-05,-3.8456812388254353,-25.752179334425048,-4.520789790001156,-4.845681238825436,-32.448568799686704,-5.696339584497882,-2.9950154442487644,-20.055789869163387,-3.5207897900011558
H,0.0509387976,0.0357372057,0.0675833273,0.016644529699999994,0.015201591899999999,-0.001442937799999995,0.015923060799999996,0.0002530233478668293,3.3508857450646343,35.3021437237282,3.0603927247040223,2.3508857450646343,24.76697588766482,2.1470841377993404,4.4458059224705275,46.83731155979157,4.060392724704022
H,0.0828368771,0.0565743524,0.1029680877,0.020131210600000005,0.026262524699999998,0.006131314099999993,0.02319686765,0.0005286964156234018,3.1541855951115014,13.510460522647191,4.11484826948261,2.1541855951115014,9.22711697317873,2.810280689229886,3.920723116921048,16.793804072115652,5.11484826948261
C,0.0255637455,0.0064337479,0.0377847618,0.012221016299999998,0.019129997599999997,0.006908981299999999,0.015675506949999998,0.0002337880124885608,1.3363172350842325,3.7000744957871,2.0917855661480464,0.3363172350842324,0.9312151271852481,0.5264494983121821,1.9751576863762912,5.468933864388952,3.0917855661480464
H,0.0584072907,0.0436752142,0.0663143486,0.0079070579,0.014732076500000003,0.006825018600000003,0.011319567200000002,0.00011648738187272939,3.96463395367245,8.557821468794236,7.386728595980055,2.96463395367245,6.399281344083074,5.523573338194476,4.50135787714651,9.716361593505397,8.386728595980054
H,0.0739096749,0.0421428307,0.0992284399,0.025318765000000007,0.0317668442,0.006448079199999991,0.028542804600000003,0.0008042972630914132,2.326629439004835,11.462277774131573,2.9191658795363824,1.3266294390048352,6.535718528395256,1.6644899820350634,3.1236480172619734,15.388837019867893,3.9191658795363824
