Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Cl,-0.2837327719,-0.466519482,-0.0846291254,0.1991036465,0.18278671009999997,-0.016316936400000037,0.1909451783,0.03639350051264838,-1.5522614950768243,-17.388850758773525,-1.4250506049872873,-2.552261495076824,-28.591119715340614,-2.3430986333040362,-0.4629938651103279,-5.186581802206437,-0.42505060498728736
Pt,0.5693632919,0.4460688905,0.5954825865,0.026119294599999954,0.12329440140000003,0.09717510680000008,0.07470684799999999,0.0032203627926972477,4.617916835111053,5.859147580581816,21.798570773806464,3.6179168351110538,4.590361721115182,17.078136960865734,4.829761771324029,6.12793344004845,22.798570773806464
Cl,-0.2788539744,-0.3699337923,-0.0961931157,0.18266085869999998,0.09107981790000003,-0.09158104079999996,0.1368703383,0.016636717747853635,-3.061643960533214,-3.044887587693807,-1.5266213921505012,-4.061643960533214,-4.03941458918209,-2.025249388034329,-1.0561408434699997,-1.0503605862055243,-0.5266213921505013
N,-0.0746740623,-0.112238765,-0.0575998272,0.017074235099999995,0.03756470270000001,0.020490467600000013,0.0273194689,0.0006413885653614047,-1.9878784319514922,-3.644331781867191,-4.373493855663263,-2.987878431951492,-5.477608768674461,-6.5735750001474464,-1.5333497421769822,-2.811054795059922,-3.373493855663263
H,0.09769005,0.082063677,0.1066389016,0.008948851600000002,0.015626373,0.006677521399999997,0.0122876123,0.0001398380930232468,6.251613858187054,14.629687296846408,10.916490111423904,5.251613858187054,12.28954159547883,9.170302589440636,6.824290038385747,15.969832998213985,11.916490111423904
H,0.1181523405,0.0950686424,0.1326786036,0.014526263100000006,0.023083698099999994,0.008557434999999988,0.0188049806,0.00033531987192157015,5.118432063534916,13.806980771691535,8.133705116493447,4.118432063534916,11.109478763204176,6.544604193490063,5.747718715832626,15.504482780178895,9.133705116493447
N,-0.1214650635,-0.1351111851,-0.0996781727,0.0217868908,0.013646121600000005,-0.008140769199999995,0.017716506200000003,0.0002973065611427214,-8.901068527778614,-14.920588032393804,-5.575144457969193,-9.901068527778614,-16.59685734610927,-6.201489984977572,-7.3045056772760955,-12.244318718678336,-4.575144457969193
H,0.1266837274,0.1069161736,0.1450889057,0.01840517829999999,0.019767553800000004,0.0013623755000000126,0.019086366049999998,0.00036382535224384246,6.408669918480251,92.9873793238346,6.88304809304673,5.408669918480251,78.47775712349423,5.809026778077996,7.339750136407873,106.49700152417498,7.88304809304673
H,0.1128680437,0.0979958874,0.1286536823,0.015785638599999985,0.014872156300000008,-0.0009134822999999764,0.015328897449999997,0.0002347664845545131,7.589218498194505,123.55799745654942,7.150046099497052,6.589218498194505,107.27727006861821,6.2079140339624965,8.650640815279752,140.83872484448062,8.150046099497052
H,0.0972540877,0.0852855439,0.109499299,0.012245211299999989,0.011968543800000009,-0.0002766674999999802,0.012106877549999999,0.00014655734778430492,8.125807894858514,351.5197401212899,7.942213924883443,7.125807894858515,308.26007355401737,6.964807859215959,9.14892411556366,395.7794066885624,8.942213924883443
O,-0.218435259,-0.2620230117,-0.1987601095,0.01967514949999999,0.04358775269999998,0.023912603199999993,0.031631451099999985,0.0008575955507415279,-5.011390711134324,-9.134733561756256,-11.10208890661797,-6.011390711134324,-10.957527689833453,-13.317459758056737,-4.5599990177974945,-8.31193943367906,-10.10208890661797
O,-0.2749609666,-0.3103834001,-0.1777503113,0.09721065530000003,0.03542243349999996,-0.06178822180000007,0.0663165444,0.00344343797285567,-7.762339834726497,-4.45005469634667,-2.828506461060755,-8.762339834726497,-5.0233424924359875,-3.192894844110776,-5.018015244491889,-2.8767669002573526,-1.828506461060755
C,0.2045234908,0.1815786814,0.2307659737,0.026242482899999975,0.022944809400000016,-0.003297673499999959,0.024593646149999995,0.0006021287683232591,8.91371495986364,62.02053987455172,7.793602898756207,7.91371495986364,55.06266202521331,6.9192645410850275,10.057436942579258,69.97841772389015,8.793602898756207
C,-0.0814528932,-0.1001875141,-0.0577322171,0.023720676100000004,0.0187346209,-0.004986055200000006,0.0212276485,0.0004443978742251905,-4.347720385417567,-16.336139479562902,-3.4338352269815777,-5.347720385417567,-20.093542907427075,-4.223636530326384,-3.08157914740618,-11.578736051698732,-2.4338352269815777
H,0.0430384421,0.0184364195,0.0631016003,0.020063158200000007,0.0246020226,0.0045388643999999916,0.022332590400000005,0.0004935942714637755,1.7493863329757287,9.482204866045365,2.145147920929018,0.7493863329757285,4.061901364579218,0.9189191111497088,2.564894818851195,13.902508367511512,3.145147920929018
H,0.0535300958,0.0379991227,0.0730873096,0.0195572138,0.015530973099999998,-0.004026240700000003,0.01754409345,0.00030374256143874876,3.446667214947401,13.295304426285284,2.7371023473701555,2.446667214947401,9.437866618356914,1.9429721988313078,4.705906650498288,18.152742234213655,3.7371023473701555
H,0.0468435541,0.0320361355,0.06659254,0.01974898590000001,0.014807418599999997,-0.004941567300000012,0.017278202250000003,0.0002924315011467978,3.1635192713468645,9.479493297602136,2.3719473160391478,2.1635192713468645,6.482990831673976,1.622166103222545,4.497241673170502,13.475995763530296,3.3719473160391478
O,-0.2280325329,-0.2731097562,-0.210463678,0.017568854900000014,0.0450772233,0.027508368399999983,0.031323039100000005,0.0007919551954525997,-5.058708505233064,-8.289569544226408,-12.979362297539371,-6.058708505233064,-9.928242643427742,-15.545108531803049,-4.668958347307963,-7.650896445025075,-11.979362297539371
O,-0.2908239477,-0.3244802711,-0.2353211948,0.05550275289999998,0.03365632340000002,-0.02184642949999996,0.04457953815,0.0018680186011926884,-8.640989814710414,-13.312195830444537,-5.239811225651837,-9.640989814710414,-14.852782744200859,-5.84620138904858,-6.9918865469423155,-10.771608916688214,-4.239811225651837
C,0.199845522,0.175628052,0.2187040281,0.018858506100000005,0.02421746999999999,0.005358963899999986,0.021537988049999998,0.00045670530572156694,8.252122207645971,37.2918209059032,10.59710249265184,7.252122207645971,32.772762660334486,9.312935556438374,9.030837164245485,40.81087915147191,11.59710249265184
C,-0.0811548051,-0.1004063455,-0.0628349379,0.018319867200000006,0.01925154039999999,0.0009316731999999828,0.018785703799999998,0.0003526856635234348,-4.21549670383779,-87.10651449456903,-4.429879551746968,-5.21549670383779,-107.76991921631088,-5.480735444414137,-3.2638914390455755,-67.44310977282717,-3.429879551746968
H,0.0514955802,0.0350458702,0.0668418305,0.015346250300000003,0.01644971,0.0011034596999999965,0.01589798015,0.00025244136702241306,3.1304855951867845,46.66738640296529,3.3555806267541453,2.1304855951867845,31.759991053592724,2.2836764365820357,4.063404795586062,60.57478175233786,4.355580626754145
H,0.0522129997,0.0358098216,0.0675108093,0.015297809600000004,0.0164031781,0.0011053684999999952,0.01585049385,0.0002509326954086898,3.183102651308773,47.23583103734205,3.4131029909013892,2.183102651308773,32.39627472648276,2.340846339204012,4.1157151918017645,61.07538734820134,4.41310299090139
H,0.0437049027,0.0189005206,0.0622667589,0.018561856199999997,0.024804382099999998,0.0062425259,0.02168311915,0.0004604153736700539,1.7619831255542546,7.00115680737504,2.354554535337905,0.7619831255542545,3.027703993987434,1.0182451795957779,2.510312841052388,9.974609620762646,3.354554535337905
C,0.0313324815,0.0272500027,0.032901826,0.0015693445,0.004082478800000001,0.0025131343000000007,0.0028259116500000004,6.4068156511466014e-06,7.674866921537963,12.467491888515466,19.965330429360794,6.674866921537963,10.843034811151952,17.36393933900428,8.059276633598195,13.091948965878979,20.965330429360794
C,-0.0486934296,-0.0553350949,-0.0425139443,0.0061794852999999955,0.006641665300000002,0.0004621800000000065,0.006410575299999999,4.104207308887007e-05,-7.331509102092209,-105.35598597948703,-7.879851999971589,-8.331509102092209,-119.72628607901515,-8.954644636827608,-6.401097071242056,-91.98568587995891,-6.879851999971589
C,-0.0416821327,-0.0493666165,-0.0347597842,0.0069223485000000015,0.007684483800000003,0.0007621353000000011,0.007303416150000002,5.319467490620433e-05,-5.42419423149802,-54.69125062177272,-6.021386051280139,-6.42419423149802,-64.77408473272388,-7.131483845403044,-4.5233726955088365,-45.60841651082156,-5.021386051280139
C,-0.0455797927,-0.0510147242,-0.0393559172,0.0062238755000000034,0.005434931499999997,-0.0007889440000000067,0.0058294035,3.3826337007028245e-05,-8.38645210155823,-57.773166029527594,-7.323377966027755,-9.38645210155823,-64.66203456772543,-8.196617075646833,-7.241290382408688,-49.88429749132976,-6.323377966027755
C,-0.0431056842,-0.0475294792,-0.0382494743,0.004856209899999998,0.004423795000000001,-0.00043241489999999716,0.00464000245,2.1482877074570498e-05,-9.744051024064177,-99.68593635418272,-8.876404662821518,-10.744051024064177,-109.91637707211365,-9.787360962301078,-8.646303524462592,-88.45549563625178,-7.876404662821518
C,-0.0560783779,-0.0560206892,-0.0555788378,0.0004995400999999941,5.768869999999565e-05,-0.00044185139999999845,0.0002786143999999949,2.8817818966867488e-08,-972.0860047115679,-126.91682746733447,-112.2600125595536,-971.0860047115679,-126.78626615192393,-112.14452893771823,-963.4267681539745,-125.78626615192393,-111.2600125595536
H,0.026744145,0.02308965,0.0264641333,0.0002800116999999991,0.0036544950000000007,0.0033744833000000016,0.00196725335,1.0233013575914968e-06,7.3181506610352445,7.925404461180764,95.51081258390306,6.3181506610352445,6.842425327753137,82.45959008141472,7.241529486290171,7.842425327753137,94.51081258390306
H,0.032594504,0.0258433348,0.0383431859,0.005748681899999997,0.006751169200000004,0.0010024873000000073,0.00624992555,3.881032418387748e-05,4.82797912989649,32.51363284103426,5.669909131691566,3.82797912989649,25.779214160618107,4.495523539056842,5.679488213686005,38.248051521450414,6.669909131691566
H,0.0271171792,0.0173564621,0.0358131246,0.008695945400000002,0.0097607171,0.001064771699999998,0.009228331250000001,8.487866296644636e-05,2.7781953848452385,25.467599486350032,3.1183704534299395,1.7781953848452385,16.30064181833536,1.995925836884854,3.669107938800931,33.63455715436471,4.1183704534299395
H,0.0333343349,0.0179157945,0.0482315549,0.014897220000000003,0.0154185404,0.0005213203999999971,0.015157880200000001,0.00022969338841768804,2.161964364668396,63.9421263775601,2.2376211736149423,1.1619643646683961,34.36618728137264,1.202626698135625,3.1281530967743225,92.51806547374755,3.2376211736149423
H,0.0297672602,0.0240740994,0.0340506337,0.0042833735,0.0056931607999999995,0.0014097872999999997,0.00498826715,2.4385934101958795e-05,5.228599936962961,21.11471723429485,6.9494897421389945,4.228599936962961,17.076405355616416,5.620359606744544,5.980971712585389,24.15302911297329,7.9494897421389945
H,0.0316199584,0.0177288758,0.0456660181,0.014046059699999995,0.013891082600000004,-0.0001549770999999915,0.01396857115,0.0001951149754972312,2.276277473146693,204.02987538159982,2.2511621818039127,1.276277473146693,114.39674506750332,1.2621956747058398,3.2874340621946905,294.6630056956963,3.2511621818039127
H,0.0263056473,0.0182690454,0.0346043572,0.0082987099,0.008036601899999999,-0.0002621080000000005,0.0081676559,6.669342774988879e-05,3.2732301073666474,100.3618634303415,3.1698477976679245,2.2732301073666474,69.700449433058,2.2014319840244085,4.305844389280997,132.023277427625,4.1698477976679245
H,0.0339801616,0.0222269438,0.0446125342,0.010632372599999995,0.011753217800000004,0.0011208452000000084,0.0111927952,0.00012496459089855226,2.891136893591812,30.31655183070753,3.195915237206794,1.8911368935918123,19.83052057500878,2.0904970730615675,3.795771928943577,39.80258308640628,4.195915237206794
H,0.02727337,0.0250731425,0.0283488985,0.001075528499999999,0.0022002275000000023,0.0011246990000000033,0.0016378780000000006,2.36640738273375e-06,12.395704535099199,24.24948363962262,25.358109989646977,11.395704535099199,22.293202447943784,23.312392465657602,12.884530576951688,25.205764831301458,26.358109989646977
H,0.0248150522,0.0280352682,0.0213223217,0.003492730499999999,0.0032202160000000014,-0.00027251449999999774,0.0033564732500000003,1.1247346639788003e-05,7.706021024676602,91.05956637169841,7.104771524742606,8.706021024676602,102.8762440163743,8.026748184550742,6.621394869164053,78.24288872702252,6.104771524742606
H,0.0266354707,0.0179640695,0.0341492301,0.007513759399999997,0.008671401200000001,0.0011576418000000047,0.008092580299999999,6.515482227767127e-05,3.0716455259848887,23.008387136677246,3.5448926804869494,2.0716455259848887,15.517813454904553,2.390823094495148,3.938144402775412,29.498960818449937,4.544892680486949
