Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
C,0.154888785,0.1423828026,0.2270554123,0.07216662730000001,0.012505982400000004,-0.059660644900000004,0.042336304850000006,0.0009025145708811599,12.3851753541569,2.5961634383875056,2.146266089949308,11.3851753541569,2.386544812558672,1.9729729367579851,18.155743790267923,3.805782064216339,3.146266089949308
C,0.154848905,0.1423633687,0.2271284871,0.07227958209999999,0.012485536300000016,-0.05979404579999997,0.0423825592,0.0009024493460583813,12.402263008918553,2.589704425051634,2.142360269678427,11.402263008918553,2.3808954017960104,1.969620805264728,18.19132808095714,3.798513448307258,3.142360269678427
C,0.0314946428,0.012717092,0.0363874527,0.004892809900000003,0.0187775508,0.013884740899999998,0.011835180350000002,9.187498645199297e-05,1.6772497721055293,2.2682917187169123,6.4369234537397375,0.6772497721055293,0.9159041635411433,2.5991387893488342,1.9378167625567015,2.620679273892681,7.4369234537397375
H,0.0387543067,-0.0138122711,0.0559964415,0.017242134800000003,0.0525665778,0.035324443,0.0349043563,0.0009063600204022876,0.7372423376588917,1.0970960447982152,2.2476513001162703,-0.2627576623411083,-0.3910117167311032,-0.8010766219041506,1.0652479929937535,1.5852038063275338,3.2476513001162703
C,0.0326525395,0.0110794121,0.0374070123,0.0047544727999999994,0.021573127400000003,0.016818654600000003,0.013163800100000001,0.00010256884743423472,1.5135746845865286,1.9414477719282013,6.867751877768657,0.5135746845865287,0.6587573360356659,2.330313489226398,1.7339633520172877,2.224138207820737,7.867751877768657
H,0.0407764302,-0.0462036945,0.0482095355,0.007433105299999999,0.0869801247,0.0795470194,0.04720661499999999,0.0006465324259022308,0.468801698556314,0.5126078954002895,5.485786700748071,-0.5311983014436861,-0.5808350186908449,-6.215934341734672,0.5542592134269497,0.6060508094914239,6.485786700748071
C,-0.04536064,-0.0624396809,-0.0389105009,0.006450139100000002,0.017079040900000002,0.0106289018,0.011764590000000002,0.00011016218949958923,-2.655924314813251,-4.267669497144098,-7.03250570208633,-3.655924314813251,-5.874518560327654,-9.68036191653603,-2.2782603032468876,-3.6608204339605432,-6.03250570208633
H,0.0399979759,0.0081777768,0.0530051704,0.0130071945,0.0318201991,0.018813004600000002,0.0224136968,0.00041389151872242493,1.2569995484409147,2.1260812268126483,3.075065564676534,0.25699954844091466,0.43468743955976064,0.6287118102216431,1.6657711736316572,2.8174750140655362,4.0750655646765335
H,0.034756231,0.00536787,0.0421208111,0.007364580100000004,0.029388360999999998,0.022023780899999994,0.018376470550000003,0.0002164329385922162,1.1826529216787558,1.5781228099667486,4.719377144122579,0.18265292167875577,0.24373063028428518,0.7288765859169618,1.4332480501379443,1.912514989649212,5.719377144122579
C,-0.0437632766,-0.0552349539,-0.0382111199,0.005552156699999998,0.011471677300000004,0.005919520600000006,0.008511917,6.369254998143291e-05,-3.8148978092331784,-7.393044058331338,-7.882212078056084,-4.8148978092331784,-9.330984319912655,-9.948378060006847,-3.3309095872144163,-6.455103796750021,-6.882212078056084
