Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Cl,-0.2822519553,-0.5007027753,-0.1371195691,0.14513238620000002,0.21845081999999993,0.07331843379999992,0.18179160309999998,0.03170428877394668,-1.2920617798550726,-3.8496724584970656,-1.9447895999659377,-2.292061779855073,-6.829152633917836,-3.4499727346176567,-0.6276907960336338,-1.8701922830762945,-0.9447895999659378
Pt,0.5690734512,0.4551773542,0.5802474765,0.011174025300000001,0.11389609699999997,0.10272207169999997,0.06253506114999999,0.001272677869449254,4.996426270866859,5.539933548672774,50.928240801459424,3.9964262708668596,4.431154343628762,40.73530728447518,5.094533454469472,5.648712753716786,51.928240801459424
Cl,-0.2386586221,-0.3698736613,0.0651786008,0.3038372229,0.1312150392,-0.1726221837,0.21752613105,0.03986801311324263,-1.8188358861535134,-1.382548968994418,-0.7854818439363771,-2.8188358861535137,-2.1426774553078487,-1.2173415020375373,0.4967311765281247,0.37757951731901307,0.21451815606362298
N,-0.0830168264,-0.1340315082,-0.0664922363,0.0165245901,0.05101468180000002,0.03449009170000002,0.03376963595000001,0.0008429967058269305,-1.6273124416508655,-2.4069760997475096,-5.023835744040634,-2.6273124416508655,-3.886087325189685,-8.111033761739119,-1.3033941201609136,-1.9278648743053346,-4.023835744040634
H,0.0965312569,0.0776033023,0.1060445692,0.009513312299999993,0.018927954600000005,0.009414642300000012,0.014220633449999999,0.0001800675433100215,5.099930707779698,10.253311153414707,10.14696604672592,4.099930707779698,8.242830670263478,8.157337828592052,5.602537170075417,11.263791636565934,11.14696604672592
H,0.0965307866,0.0776031442,0.1060451852,0.009514398600000001,0.0189276424,0.009413243799999998,0.0142210205,0.00018008513435186066,5.0999899807912685,10.254784498410634,10.14575809342274,4.0999899807912685,8.244038489686202,8.156389853164233,5.602662125527055,11.265530507135066,11.14575809342274
N,-0.1128169973,-0.1462399778,-0.0807080587,0.0321089386,0.033422980500000005,0.001314041900000007,0.03276595955,0.0010731764287034973,-3.3754319815972122,-85.85494671060292,-3.5135698101213477,-4.375431981597212,-111.29019386672466,-4.554494298980035,-2.414747502844637,-61.419699554481156,-2.5135698101213477
H,0.1297032946,0.1017420727,0.1505186603,0.020815365700000005,0.027961221899999986,0.007145856199999981,0.024388293799999995,0.0005820230592673487,4.638684785088024,18.15084028699043,6.2311321582978465,3.6386847850880244,14.237912134308031,4.887834985286854,5.3831216975535705,21.063768439672828,7.2311321582978465
H,0.1137138743,0.0934346386,0.1292745255,0.015560651199999984,0.02027923570000001,0.004718584500000025,0.017919943449999996,0.00031555811333028766,5.607404341180371,24.09914971322425,7.307783770643232,4.607404341180371,19.80141260583539,6.004545529559849,6.374723752532741,27.39688682061311,8.307783770643232
H,0.1137086829,0.0934310645,0.1292666867,0.015558003799999998,0.020277618400000003,0.004719614600000005,0.0179178111,0.0003154792641221499,5.607595559644222,24.092789885852095,7.308693606309571,4.607595559644222,19.796333476042705,6.005337554937479,6.374845613033135,27.389246295661483,8.308693606309571
O,-0.2231835169,-0.2375338817,-0.2185021987,0.004681318199999979,0.014350364800000015,0.009669046600000036,0.009515841499999997,6.717862391487912e-05,-15.55246295202194,-23.0822671699606,-47.675357103475896,-16.55246295202194,-24.566422267527297,-50.7408109322714,-15.22624698014644,-22.5981120723939,-46.675357103475896
O,-0.2888909201,-0.309448807,-0.258179652,0.030711268100000022,0.02055788689999999,-0.010153381200000033,0.025634577500000005,0.000631358776155378,-14.052559074055425,-28.45268136884283,-9.40667507311428,-15.052559074055425,-30.477414459726873,-10.076067389740894,-12.558666815119025,-25.427948277958787,-8.40667507311428
C,0.202146234,0.187901544,0.2128023533,0.010656119299999989,0.014244690000000004,0.0035885707000000155,0.012450404649999997,0.0001517931160315169,14.190988642083468,56.33057027412031,18.969967237510208,13.190988642083468,52.361109675225066,17.633205739353933,14.939065244663094,59.300030873015565,19.969967237510208
C,-0.0806619042,-0.0942984489,-0.069276059,0.011385845199999994,0.013636544700000003,0.0022506995000000085,0.012511194949999999,0.0001552635870170804,-5.915127766933509,-35.83859337952476,-7.0844019730744305,-6.915127766933509,-41.89739629835064,-8.282077197044629,-5.080176872078158,-30.77979046069888,-6.0844019730744305
H,0.0519561024,0.039077825,0.0608028034,0.008846700999999998,0.012878277400000006,0.004031576400000007,0.010862489200000002,0.00011393026955285743,4.0343984514574895,12.88729202800173,5.872935278359697,3.034398451457489,9.692939218515102,4.417220046207055,4.721345993059598,15.081644837488355,6.872935278359697
H,0.0441865789,0.0252236603,0.0601533393,0.015966760399999995,0.018962918600000003,0.0029961582000000084,0.0174648395,0.0003027763777709034,2.3301570729729333,14.747745596343972,2.767410407185669,1.3301570729729333,8.418667712539321,1.57976068207299,3.1721561732591095,20.076823480148622,3.767410407185669
H,0.051429553,0.0391920564,0.0629548016,0.011525248599999996,0.012237496600000002,0.0007122480000000056,0.011881372599999999,0.00014104019055665473,4.202620411759706,72.2073673776544,4.462337844929438,3.2026204117597055,55.025856724061974,3.400538917659443,5.144418311830215,88.38887803124685,5.462337844929438
O,-0.2231832769,-0.2375348071,-0.2185100899,0.004673186999999995,0.01435153019999999,0.009678343199999995,0.009512358599999993,6.706738436074729e-05,-15.551183308662107,-23.060070539759337,-47.75825938486952,-16.551183308662107,-24.542920434976942,-50.82929638809665,-15.225560400520926,-22.577220644541736,-46.75825938486952
O,-0.2888928161,-0.309449295,-0.258247065,0.030645751100000007,0.020556478900000008,-0.010089272199999999,0.025601115000000008,0.0006299687358618022,-14.05361382683101,-28.633662604523646,-9.426847302822345,-15.05361382683101,-30.671121649389146,-10.097624756862295,-12.562806415256258,-25.59620355965815,-8.426847302822345
C,0.2021459088,0.1879008324,0.2127878479,0.010641939099999997,0.0142450764,0.0036031373000000033,0.012443507749999999,0.00015159523552364722,14.190580880282255,56.10274934568822,18.9952138327873,13.190580880282255,52.14922906212867,17.65663481385644,14.937641745466523,59.056269629247765,19.9952138327873
C,-0.0806617105,-0.0942984156,-0.0692837772,0.011377933300000004,0.013636705100000007,0.0022587718000000034,0.012507319200000006,0.00015515752105956995,-5.9150439866885405,-35.7104292252984,-7.089311246006335,-6.9150439866885405,-41.74765047093286,-8.287833397652276,-5.080683104307943,-30.673207979663943,-6.089311246006335
H,0.0441866291,0.0252234824,0.0601509141,0.015964285,0.0189631467,0.0029988616999999974,0.01746371585,0.0003027330784156095,2.3301316916986146,14.734467114638877,2.7678426625432957,1.3301316916986146,8.411018887599926,1.579994493959485,3.1719901265120733,20.057915341677827,3.7678426625432957
H,0.0519564231,0.0390776483,0.0607963501,0.008839926999999997,0.012878774800000006,0.004038847800000009,0.010859350900000002,0.00011384742908143962,4.03426753762322,12.864169603023884,5.877471963286577,3.03426753762322,9.675444640424407,4.420584955056756,4.7206625664422655,15.052894565623362,6.877471963286577
H,0.0514290737,0.0391919735,0.0629456307,0.011516557000000004,0.012237100200000003,0.0007205431999999998,0.011876828600000004,0.00014092926196801147,4.202717380707562,71.37542023850897,4.465663974050576,3.202717380707562,54.39226058895568,3.4030981221210457,5.143835522405871,87.35857988806227,5.465663974050576
C,0.0404193136,0.0309806593,0.0483514623,0.007932148700000002,0.009438654299999998,0.0015065055999999959,0.0086854015,7.486880943549442e-05,4.282317406200586,26.829846234889608,5.095632359993451,3.282317406200586,20.56458289965871,3.9057083360023235,5.122707195664535,32.095109570120506,6.095632359993451
C,-0.058129732,-0.0597093361,-0.0450337302,0.013096001800000007,0.0015796040999999997,-0.011516397700000007,0.007337802950000003,2.0686498136887386e-05,-36.80019063004459,-5.047562051456418,-4.438738852341939,-37.80019063004459,-5.1847233532061825,-4.559356131120872,-28.509504501792573,-3.9104007497066524,-3.4387388523419395
