Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.2163729281,-0.0177181801,0.4611166976,0.2447437695,0.2340911082,-0.010652661300000005,0.23941743885,0.05729234022730036,0.9243107513299388,20.311631244673094,0.8840794131022812,-0.07568924867006119,-1.663263254225495,-0.07239481575444151,1.9698172269150718,43.28652574357169,1.884079413102281
N,-0.0727136702,-0.0955412991,-0.0615468942,0.011166775999999996,0.022827628900000008,0.011660852900000011,0.016997202450000002,0.0002549110185374264,-3.185336090687893,-6.235707698533777,-6.5116082027614794,-4.185336090687893,-8.19333713574244,-8.555853462091479,-2.696157996505716,-5.278078261325116,-5.5116082027614794
Cl,-0.3004564827,-0.5302341417,0.0157444218,0.31620090450000005,0.22977765900000002,-0.08642324550000002,0.27298928175000003,0.07265590360969258,-1.3075965870990094,-3.4765702324844994,-0.950207537119806,-2.3075965870990096,-6.135318555006129,-1.6768900219891685,0.06852024634823178,0.18217809003713004,0.04979246288019393
C,-0.0398075856,-0.0479920864,-0.0325897157,0.0072178699,0.008184500800000001,0.0009666309000000012,0.0077011853500000005,5.907466197084593e-05,-4.8637768597933295,-41.18178469155078,-5.515143131078049,-5.8637768597933295,-49.64882293748311,-6.649065037872185,-3.981881912700161,-33.714746445618445,-4.515143131078049
C,0.0119644693,0.0004674507,0.0235152305,0.0115507612,0.0114970186,-5.374260000000006e-05,0.0115238899,0.00013279931636055834,1.0406584277423019,222.62542750071614,1.0358165226374865,0.040658427742301814,8.697954695158021,0.04046925496130938,2.045332909176993,437.5529003062743,2.0358165226374862
N,-0.049661073,-0.0953724329,-0.0292433189,0.0204177541,0.0457113599,0.025293605799999997,0.033064557,0.0009333233060148006,-1.0864055042037812,-1.9633844771946278,-2.4322495391400563,-2.086405504203781,-3.770614346334124,-4.671054046047111,-0.6397385456038467,-1.1561546080551315,-1.4322495391400565
H,0.0415787645,0.0306883134,0.0519257714,0.010347006900000004,0.010890451099999997,0.0005434441999999928,0.010618729,0.0001126835726758126,3.8179102149405004,76.50972169727922,4.018434016894294,2.8179102149405004,56.470035746081024,2.965912142186741,4.768009233336534,95.54940764847741,5.018434016894294
N,-0.0703009849,-0.0952282777,-0.0585697045,0.011731280400000002,0.0249272928,0.013196012399999998,0.0183292866,0.00029242906144970115,-2.820241470425541,-5.327441561058249,-5.992609715474876,-3.820241470425541,-7.216443484093726,-8.117466674822637,-2.349621556176369,-4.438439638022771,-4.992609715474876
C,0.0174168395,0.0054663293,0.028450586,0.0110337465,0.0119505102,0.0009167636999999999,0.01149212835,0.00013185890009246432,1.4574138851410712,18.998177502010606,1.578506403060828,0.45741388514107123,5.962637155026973,0.4954191488811167,2.3807005327688855,31.033717848994243,2.578506403060828
H,0.0511047875,0.0216847899,0.0752022719,0.024097484400000008,0.029419997599999997,0.00532251319999999,0.026758741000000003,0.0007089479332140376,1.737076535315557,9.601627197467561,2.1207519694462373,0.7370765353155571,4.074163667644834,0.8998777440851874,2.556161727898986,14.129090727290286,3.1207519694462373
