Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
C,-0.0464005351,-0.0592807351,-0.0359676326,0.0104329025,0.012880200000000001,0.002447297500000001,0.011656551250000001,0.0001343778707805,-3.602470078104377,-18.9599078575449,-4.447519288136738,-4.602470078104377,-24.222937791584382,-5.682094230248965,-2.792474697597863,-14.696877923505413,-3.4475192881367382
C,-0.0187296844,-0.02678803,-0.0209583793,0.0022286949000000014,0.008058345600000003,0.005829650700000001,0.005143520250000002,1.795959374115746e-05,-2.324259262347844,-3.2128313279558918,-8.403879956830334,-3.324259262347844,-4.59513466218482,-12.01960393950737,-2.6008290461009755,-3.5951346621848193,-9.403879956830334
C,-0.0456438319,-0.0589857409,-0.0357170857,0.009926746200000003,0.013341908999999999,0.003415162799999996,0.011634327600000001,0.00013244174446649582,-3.421087034846363,-13.365053021776898,-4.598065769023085,-4.421087034846363,-17.2717215413567,-5.942102246957818,-2.6770596096855406,-10.458384502197095,-3.5980657690230853
H,0.0320568942,0.012340365,0.0449873131,0.012930418900000004,0.0197165292,0.006786110299999995,0.01632347405,0.00025494298181008194,1.625889317273955,4.723898195406583,2.479184506543712,0.6258893172739551,1.8184739791217377,0.9543669927043119,2.2817054991605725,6.629322411691427,3.479184506543712
H,0.0312268383,0.0194571474,0.0419802579,0.010753419599999998,0.011769690900000001,0.0010162713000000032,0.01126155525,0.00012656442481000162,2.653157042552409,30.72687214526269,2.903898430597836,1.6531570425524087,19.145623220885938,1.8093916283151457,3.5668105693412895,41.30812106963944,3.903898430597836
H,0.0338974414,0.0174153317,0.0419184983,0.008021056900000004,0.016482109699999997,0.008461052799999993,0.0122515833,0.00013220393973574198,2.056620300251976,4.006291202910354,4.226056718286088,1.0566203002519758,2.058293703119311,2.171201615587591,2.543272618795882,4.954288702701398,5.226056718286088
H,0.0310803731,0.014871031,0.0450481185,0.013967745399999999,0.0162093421,0.002241596700000001,0.015088543749999999,0.00022640796355430132,1.9174358162260021,13.865283215308082,2.2251531804123523,0.9174358162260022,6.634124238316373,1.0646693918117953,2.779145397887555,20.096442192299794,3.2251531804123523
C,-0.0170625622,-0.0265179646,-0.0186938744,0.001631312200000002,0.0094554024,0.007824090199999998,0.005543357300000001,1.54247132910293e-05,-1.8045305189761145,-2.180772685877267,-10.459409425124129,-2.8045305189761147,-3.3892713302308306,-16.255603679050502,-1.977057517932817,-2.3892713302308306,-11.459409425124129
C,0.0031845998,-0.0167227589,0.0102613605,0.0070767607,0.0199073587,0.012830597999999999,0.0134920597,0.0001408796136889631,0.1599709860052906,0.2482035365771728,0.450008123066815,-0.8400290139947094,-1.3033499218041125,-2.363052759435542,0.5154556490711146,0.799756994958458,1.450008123066815
H,0.0275021515,-0.008109854,0.0335456782,0.006043526699999999,0.0356120055,0.029568478800000002,0.0208277661,0.00021522210607979685,0.7722719098198498,0.9301172267272673,4.550679241642136,-0.22772809018015003,-0.27427362952469503,-1.3419075322361032,0.9419766657061759,1.1345080829792298,5.550679241642136
C,0.0043500251,-0.0217862754,0.0132239492,0.0088739241,0.0261363005,0.0172623764,0.0175051123,0.00023193154689179205,0.16643614500835724,0.2519945689517,0.4902030996636539,-0.8335638549916426,-1.2620669886447382,-2.455089220337145,0.5059610177040932,0.7660561265481385,1.490203099663654
H,0.0320645331,0.0004992346,0.0325310395,0.0004665063999999969,0.0315652985,0.0310987921,0.016015902449999998,1.47254137681603e-05,1.0158159315363358,1.031053971385596,68.73331877118989,0.0158159315363357,0.01605318297876913,1.0701559507007907,1.030595021935243,1.0460547597924228,69.73331877118989
H,0.0371390205,-0.0292814836,0.0489172161,0.0117781956,0.0664205041,0.0546423085,0.03909934985,0.0007823136891404019,0.5591499342444768,0.6796751733137336,3.1532012000208254,-0.44085006575552327,-0.5358756685764842,-2.486075507185498,0.736477639891926,0.8952260152039514,4.153201200020825
