Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.2183426478,-0.0181506959,0.4606606752,0.24231802739999997,0.23649334370000002,-0.005824683699999944,0.23940568555,0.057306600538614215,0.9232507113476107,37.485751852929305,0.9010582090930311,-0.07674928865238924,-3.116168505424625,-0.07490443899181395,1.947880088263135,79.08767221128323,1.901058209093031
N,-0.0727025862,-0.0943277431,-0.0621577303,0.010544855900000004,0.021625156899999998,0.011080300999999994,0.0160850064,0.00022803416332539076,-3.3619449114840876,-6.561427004555205,-6.894602153833128,-4.361944911484088,-8.513102947293584,-8.94538000277462,-2.8743250551860737,-5.609751061816826,-5.894602153833128
Cl,-0.2988527529,-0.5214826466,0.0309151293,0.32976788220000003,0.22262989369999997,-0.10713798850000006,0.27619888795,0.07341618855986012,-1.3423747724674948,-2.789419113464127,-0.9062518487435645,-2.342374772467495,-4.867392545828875,-1.5813627546776292,0.13886333405728077,0.2885543189006202,0.09374815125643549
C,-0.0428601609,-0.0480878029,-0.0355183182,0.007341842699999997,0.005227641999999998,-0.002114200699999999,0.006284742349999997,3.8380525255913364e-05,-8.198755940058637,-20.27251286975736,-5.837793405734506,-9.198755940058637,-22.74514567136413,-6.549827456804546,-6.7943287241169195,-16.799880068150586,-4.837793405734506
C,0.0107780227,-2.63215e-05,0.0223675803,0.011589557599999998,0.010804344200000001,-0.0007852133999999966,0.011196950899999999,0.00012521756943612591,0.997563804011353,13.726233785618085,0.929977059693806,-0.0024361959886468627,-0.03352146053544185,-0.0022711393228676824,2.070239515323845,28.485989031771613,1.929977059693806
N,-0.0495210879,-0.105229396,-0.0300197488,0.019501339100000004,0.0557083081,0.03620696899999999,0.037604823600000004,0.001086386606945377,-0.8889354135671552,-1.3677225481094542,-2.5393685862321114,-1.8889354135671552,-2.9063298836199194,-5.396008728446755,-0.5388738201510737,-0.829115212598989,-1.5393685862321111
H,0.0592282111,0.0346012644,0.0823333617,0.0231051506,0.0246269467,0.0015217961000000002,0.02386604865,0.000569009312321673,2.405016416428107,38.919938814404894,2.5634202574728078,1.4050164164281072,22.737122535666895,1.4975563240864571,3.343222475078488,54.10275509314289,3.5634202574728078
N,-0.0699096852,-0.0918205052,-0.0582860728,0.011623612400000004,0.021910819999999998,0.010287207599999994,0.0167672162,0.00025468287904616805,-3.190646685062449,-6.795788314799834,-6.014454267246555,-4.190646685062449,-8.925697698566912,-7.899480990952518,-2.6601502271480486,-5.665878931032755,-5.014454267246555
C,0.0199357912,0.0066475601,0.030328038,0.010392246800000001,0.0132882311,0.0028959842999999996,0.011840238950000002,0.0001380945771266355,1.5002592180986376,6.883943120824241,1.9183331173389762,0.5002592180986376,2.2954406555311784,0.6396653416660582,2.2823231904809362,10.472445586117303,2.918333117338976
H,0.0452511667,0.0308062395,0.0585234455,0.013272278800000002,0.014444927199999999,0.0011726483999999968,0.013858603,0.0001917171010441034,3.1326683806339988,38.58886150358464,3.4094496794325924,2.1326683806339988,26.270653249516293,2.321096472144632,4.05148774304657,49.907069757652984,4.409449679432592
H,0.053221746,0.0197452197,0.0773863877,0.024164641700000003,0.033476526300000004,0.0093118846,0.028820584000000003,0.0008089482634001269,1.5898228365468132,5.715464515099338,2.2024636930577786,0.5898228365468133,2.1204321733110825,0.8171120410198343,2.3116612221501605,8.310496856887594,3.2024636930577786
H,0.0617894124,0.0300284412,0.0740546737,0.012265261300000004,0.0317609712,0.019495709899999998,0.022013116250000003,0.0003895566109097747,1.9454509753782339,3.1693850963590715,5.0377575241711305,0.945450975378234,1.5402589264010336,2.4482512410885198,2.331624975624171,3.7985112663171097,6.0377575241711305
