Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.5432678301,0.4166251977,0.6309371194,0.08766928929999995,0.1266426324,0.03897334310000006,0.10715596084999998,0.011102669577589147,4.289770512540294,13.939472133710778,6.196786063144239,3.2897705125402936,10.690004104369466,4.752236513225621,4.982027832516848,16.18894016305209,7.196786063144239
O,-0.3672192332,-0.4620061277,-0.203337081,0.1638821522,0.0947868945,-0.0690952577,0.12933452335,0.015533880271014341,-3.8741561809475678,-5.31468070926668,-2.2407518345978863,-4.874156180947567,-6.686509944082602,-2.8191363214230476,-2.145202478386925,-2.942851474450757,-1.2407518345978863
H,0.108736875,0.0562831259,0.1649984414,0.056261566400000004,0.052453749099999995,-0.003807817300000009,0.054357657749999996,0.00295113008791859,2.0730048255025495,28.556221696875987,1.9327025882450366,1.0730048255025493,14.780941800962948,1.0003832012042948,3.145598631766819,43.331501592789024,2.9327025882450366
O,-0.3673487628,-0.4621687751,-0.2031210083,0.16422775450000002,0.09482001229999998,-0.06940774220000004,0.12952388339999998,0.015572077701691379,-3.874169111450327,-5.292619398877375,-2.236825096454692,-4.874169111450327,-6.658749592635499,-2.814194083741186,-2.142174456351553,-2.9264892051192506,-1.2368250964546919
H,0.1087199056,0.0562511655,0.1650705591,0.056350653500000014,0.0524687401,-0.003881913400000013,0.054409696800000004,0.0029566477929566562,2.0720891218807824,28.00678284064751,1.9293459586941608,1.0720891218807824,14.490577121066073,0.9982344836515513,3.1460743822968222,42.522988560228946,2.929345958694161
Cl,-0.2887016583,-0.4131247697,-0.1835147221,0.1051869362,0.12442311140000001,0.01923617520000001,0.1148050238,0.013087685880637294,-2.320321803976363,-15.00826725158959,-2.744653173955646,-3.320321803976363,-21.476450770733248,-3.9275292600451275,-1.4749247148307527,-9.540083732445932,-1.7446531739556457
Cl,-0.2886217658,-0.412955048,-0.1832221015,0.10539966429999997,0.1243332822,0.018933617900000033,0.11486647324999999,0.013104686205197162,-2.3213556393993433,-15.243878234175176,-2.7383556457873848,-3.3213556393993433,-21.810678243379954,-3.9179920613845836,-1.4736368111417877,-9.677078224970394,-1.7383556457873848
N,-0.0672296515,-0.0877015908,-0.0589834659,0.008246185600000004,0.020471939300000006,0.012225753700000001,0.014359062450000005,0.0001688154110597342,-3.2839903691977037,-5.499018968458361,-8.152818134483896,-4.283990369197704,-7.173511993784072,-10.635413153931433,-2.8811860486514815,-4.824525943132651,-7.152818134483896
C,0.0440203369,0.0400729975,0.0458173357,0.0017969988000000048,0.0039473393999999995,0.0021503405999999947,0.002872169100000002,7.093364164992738e-06,11.15190067010706,20.471332262433265,24.496586697776248,10.15190067010706,18.635651254503635,22.29995785194731,11.607143713053913,21.307013270362898,25.496586697776248
H,0.1146650659,0.0936334122,0.1292825976,0.014617531699999992,0.0210316537,0.006414122000000008,0.017824592699999996,0.0003074308646631721,5.452023294773059,17.87696989548996,7.844352128205069,4.452023294773059,14.59800923649408,6.405555611006478,6.1470486079751305,20.155930554485842,8.84435212820507
