Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.2182467119,-0.0136976614,0.4599586845,0.2417119726,0.2319443733,-0.009767599299999985,0.23682817295,0.056063732003813774,0.9409441962091347,22.343946060522807,0.9029205692726203,-0.05905580379086523,-1.4023570151981992,-0.056669354242819166,1.983056014491385,47.09024913624381,1.9029205692726203
N,-0.0750500369,-0.0994242073,-0.063740098,0.01130993890000001,0.024374170399999992,0.013064231499999981,0.01784205465,0.0002756703779621887,-3.0790806689363275,-5.74469588203486,-6.635759712194372,-4.079080668936327,-7.610413769841735,-8.79087041752276,-2.6150673829702944,-4.878977994227987,-5.635759712194372
Cl,-0.2955774017,-0.5200965871,0.033428834,0.32900623570000004,0.22451918539999993,-0.1044870503000001,0.27676271055,0.07386821203088438,-1.3164906204937625,-2.8288424340752942,-0.898394527602566,-2.3164906204937625,-4.977617662731546,-1.5808107283846229,0.14889076824523348,0.31993279458095647,0.10160547239743394
C,-0.0395298442,-0.0475201946,-0.0325085659,0.007021278299999996,0.007990350400000006,0.0009690721000000097,0.007505814350000001,5.610247387291633e-05,-4.947197835028608,-40.79143770623425,-5.630006746777153,-5.947197835028608,-49.03679984182759,-6.768026072973069,-4.068478135827433,-33.5460755706409,-4.630006746777153
C,0.0117561354,0.0002396635,0.0235495124,0.011793377,0.011516471899999998,-0.00027690510000000224,0.01165492445,0.0001358180948266063,1.0208104966591376,42.455467234080935,0.9968421597986733,0.020810496659137423,0.8655077136535154,0.020321872183005765,2.044854761465619,85.04542675450836,1.9968421597986734
N,-0.0493391055,-0.0950355295,-0.0295645935,0.019774512,0.04569642399999999,0.02592191199999999,0.032735468,0.0009036244847450879,-1.0797148043794413,-1.9033744694450014,-2.4950858711456445,-2.0797148043794413,-3.6662237530935227,-4.805960799437174,-0.6469782733983737,-1.1405251857964802,-1.4950858711456443
H,0.0412088393,0.0303856968,0.0525847462,0.011375906899999996,0.0108231425,-0.0005527643999999957,0.011099524699999998,0.0001231230614454332,3.8074745204546647,74.5504582060645,3.622466293214831,2.8074745204546647,54.97043007834846,2.67105709172075,4.858546970068997,95.13048633378055,4.62246629321483
N,-0.0709513244,-0.0957590343,-0.0601241524,0.010827172000000003,0.024807709900000002,0.0139805379,0.017817440950000003,0.00026859734201340287,-2.8600513584690055,-5.075006763509436,-6.553080010181789,-3.8600513584690055,-6.849452788222119,-8.844325581970987,-2.4236075253363065,-4.300560738796753,-5.553080010181789
C,0.0169670048,0.0054357673,0.027912884,0.010945879199999998,0.011531237500000001,0.0005853583000000034,0.01123855835,0.00012621953270151,1.4713949651977942,28.985673902633486,1.5500814955092876,0.47139496519779417,9.286222301793567,0.4966039913906597,2.420632130766537,47.68512550347341,2.5500814955092874
H,0.0511729007,0.0217200806,0.0752759475,0.024103046799999993,0.029452820100000002,0.00534977330000001,0.02677793345,0.0007099027012622806,1.7374533415222944,9.565433492293947,2.1230884678031665,0.7374533415222945,4.060000187297649,0.9011342333700322,2.5558145958322,14.070866797290245,3.1230884678031665
