Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.2115332797,-0.0237719438,0.4596254856,0.2480922059,0.2353052235,-0.012786982400000008,0.24169871469999998,0.05837739195790752,0.8989740072642288,16.5428615667759,0.8526397632389305,-0.10102599273577112,-1.8590737874168017,-0.09581898679066887,1.9533161175234175,35.94479692096861,1.8526397632389304
N,-0.074812193,-0.0968081928,-0.0622300941,0.012582098899999998,0.0219959998,0.009413900900000001,0.01728904935,0.00027675584488798016,-3.4011726532203372,-7.946991772560511,-5.9459231400573405,-4.401172653220337,-10.283536424310563,-7.694121113608478,-2.829155058457493,-6.61044712081046,-4.9459231400573405
Cl,-0.2828634278,-0.516836704,0.0351558508,0.3180192786,0.23397327620000002,-0.08404600239999999,0.2759962774,0.07440801250880257,-1.2089561354785183,-3.3655786084121955,-0.8894537118794659,-2.2089561354785183,-6.149450173016202,-1.6251741286730912,0.1502558384913533,0.41829295619181056,0.11054628812053408
C,-0.0386541362,-0.0448893043,-0.0316037678,0.0070503684,0.006235168100000001,-0.0008152002999999991,0.00664276825,4.396023214092804e-05,-6.199373550169401,-47.41673451297803,-5.482569705151862,-7.199373550169401,-55.06536773845649,-6.366944498956963,-5.068631237063199,-38.76810128749957,-4.482569705151862
C,0.0081828342,-0.0024539144,0.0199224077,0.0117395735,0.010636748599999999,-0.0011028249000000004,0.01118816105,0.00012487089199072208,0.7692984489640001,7.419885241981747,0.697029938949656,-0.23070155103599987,-2.2251169700647844,-0.20902926328626845,1.87297908874146,18.06488745402828,1.697029938949656
N,-0.0495253683,-0.0928357492,-0.0287768639,0.020748504399999996,0.0433103809,0.022561876500000005,0.032029442649999997,0.0008986256286693258,-1.1434987933805032,-2.195090833867475,-2.3869367808505757,-2.143498793380503,-4.114717550200223,-4.4743345067319655,-0.6644334060797882,-1.275464117534727,-1.3869367808505757
H,0.0638713954,0.0385369171,0.0858515253,0.021980129899999992,0.025334478300000005,0.0033543484000000123,0.0236573041,0.0005568551239827311,2.52112534719138,19.04137190996611,2.9058697874210484,1.5211253471913804,11.488644739467093,1.7532615719436677,3.3887228417882986,25.59409908046513,3.9058697874210484
N,-0.071537803,-0.0974049443,-0.0603000114,0.011237791599999998,0.025867141300000007,0.01462934970000001,0.018552466450000003,0.0002906895432171531,-2.76558596755336,-4.890019342418205,-6.365823957796121,-3.76558596755336,-6.65818688441086,-8.667623298869506,-2.331143233056062,-4.121851800425548,-5.365823957796121
C,0.0166109336,0.0053567445,0.0276140155,0.0110030819,0.011254189099999999,0.0002511071999999996,0.0111286355,0.00012383076438538727,1.475977829446637,66.15076588803517,1.5096619066336314,0.4759778294466369,21.332500621248645,0.4868403733321298,2.453665497765628,109.96903115482169,2.509661906633631
H,0.0477954033,0.0326242566,0.0592634239,0.011468020600000003,0.015171146699999999,0.0037031260999999954,0.013319583650000001,0.00017398302288122207,3.1504146815744654,12.906771740773305,4.167711671184126,2.1504146815744654,8.809923215955308,2.8448027552374633,3.906324622119698,16.003620265591298,5.167711671184126
H,0.0501953129,0.0198001479,0.0773000017,0.0271046888,0.030395165,0.0032904761999999997,0.0287499269,0.000823851488349652,1.6514242610625736,15.254726018076047,1.8519051545059613,0.6514242610625736,6.017411066519794,0.730506372757174,2.5431676945987958,23.4920409696323,2.8519051545059613
H,0.0575766842,0.0298463778,0.0817723661,0.024195681899999995,0.027730306399999998,0.0035346245000000033,0.025962994149999995,0.000670953672643934,2.0763089801272447,16.28933545840582,2.3796264324337977,1.0763089801272445,8.444002411005744,1.233541502295912,2.948844665488442,23.134668505805898,3.3796264324337977
H,0.0545940372,0.0397567358,0.0645491688,0.0099551316,0.014837301400000003,0.0048821698000000024,0.012396216500000001,0.00014770728802586427,3.6795125830631163,11.182330692390087,5.484009593604971,2.6795125830631163,8.14325134697281,3.9935921891780914,4.350465563771589,13.221410037807363,6.484009593604971
H,0.041350721,0.0287060502,0.0563901321,0.015039411099999997,0.0126446708,-0.0023947402999999964,0.013842040949999999,0.00019016840238536586,3.270209375478561,17.267309110720717,2.749490703129992,2.270209375478561,11.98712453287734,1.9087216919018861,4.459596694284836,23.547493688564092,3.749490703129992
C,0.0118331404,-0.0014322507,0.0233800334,0.011546892999999999,0.013265391100000001,0.001718498100000002,0.01240614205,0.0001531740516348523,0.8920310234954173,6.885745407574199,1.024789993290836,-0.10796897650458265,-0.8334316459238438,-0.12403775630379532,1.7624835350689358,13.604922461072244,2.024789993290836
H,0.0476728795,0.0185871942,0.0708214078,0.0231485283,0.0290856853,0.005937157000000002,0.026117106799999998,0.000673290809291944,1.639049553355375,8.029580403550046,2.0594345732121555,0.6390495533553752,3.130655665666243,0.8029536028862795,2.434923126944511,11.92850514143385,3.0594345732121555
H,0.0453203826,0.030165944,0.0574436629,0.012123280299999997,0.0151544386,0.003031158300000003,0.013638859449999999,0.00018372150693693955,2.990568228637648,14.951506359796502,3.7382937190687584,1.990568228637648,9.951952690824484,2.4882658202664842,3.7905503738026955,18.95106002876852,4.738293719068758
C,-0.0437652155,-0.0503901313,-0.0379034408,0.0058617747000000026,0.006624915799999999,0.0007631410999999963,0.006243345250000001,3.883376382607027e-05,-6.6061542246318075,-57.34878582741804,-7.466205669760727,-7.6061542246318075,-66.0299010235463,-8.596395098569719,-5.721346798098175,-49.66767063128979,-6.466205669760727
