Atom,q(N),q(N+1),q(N-1),f-,f+,CDD,f0,f+f-,q(N)/f+,q(N)/CDD,q(N)/f-,q(N+1)/f+,q(N+1)/CDD,q(N+1)/f-,q(N-1)/f+,q(N-1)/CDD,q(N-1)/f-
Pt,0.5407905684,0.4226603384,0.6303395344,0.08954896600000006,0.11813022999999995,0.028581263999999884,0.103839598,0.010578439949842183,4.577918526019971,18.92115647509509,6.039048718887492,3.577918526019971,14.78802121557681,4.71987960642672,5.335971447782674,22.054291734613365,7.039048718887492
O,-0.3793014268,-0.4713051725,-0.2011025401,0.1781988867,0.09200374569999997,-0.08619514100000003,0.1351013162,0.016394965055969907,-4.122673744575598,-4.400496621961555,-2.1285285998366454,-5.122673744575598,-5.467885625942648,-2.6448266946439905,-2.1858081817205846,-2.3331076179804606,-1.1285285998366454
H,0.1041715389,0.0465730735,0.1639560745,0.059784535599999994,0.0575984654,-0.002186070199999994,0.05869150049999999,0.003443497505211668,1.8085818463489827,47.65242163769502,1.74244957921861,0.8085818463489828,21.304472976210977,0.7790153930709801,2.8465354651618893,75.00037029917907,2.74244957921861
O,-0.3793223553,-0.4713335399,-0.2011062486,0.17821610670000002,0.09201118459999996,-0.08620492210000005,0.13511364565,0.016397875092266992,-4.122567891599563,-4.40024010299523,-2.128440365597999,-5.122567891599563,-5.467594290651296,-2.644730314378481,-2.1856717688645007,-2.3328859153391646,-1.1284403655979989
H,0.1041726054,0.0465735191,0.163959186,0.0597865806,0.057599086300000005,-0.0021874942999999952,0.05869283345,0.003443652415561306,1.808580866325305,47.62188655760165,1.742407817181637,0.8085808663253049,21.290807066331602,0.778996200026867,2.8465588003606923,74.9529660488717,2.742407817181637
Cl,-0.2879163469,-0.4026426138,-0.1893853097,0.0985310372,0.11472626689999998,0.01619522969999998,0.10662865205,0.011304098071741028,-2.50959396378651,-17.777848924242203,-2.922087852537089,-3.50959396378651,-24.861803213572234,-4.0864546364483,-1.6507580593123965,-11.693894634912171,-1.9220878525370886
Cl,-0.2879323865,-0.4026710394,-0.1893721192,0.09856026730000003,0.11473865289999996,0.016178385599999928,0.1066494601,0.01130867229946592,-2.509462846412764,-17.797349724437357,-2.9213839855322705,-3.509462846412764,-24.889445050685513,-4.085531121525275,-1.6504648992615116,-11.7052543981892,-1.9213839855322707
N,-0.065146474,-0.0835040445,-0.0590514251,0.006095048899999997,0.018357570500000003,0.012262521600000006,0.0122263097,0.00011189028988269741,-3.5487524887892974,-5.312649072112539,-10.688425157671832,-4.548752488789297,-6.809696017171538,-13.700307556187127,-3.2167342132772956,-4.815602127053539,-9.688425157671832
C,0.042654202,0.0376505373,0.0454736899,0.0028194879000000006,0.0050036647,0.0021841767999999998,0.0039115763000000005,1.4107772077307134e-05,8.524592385257149,19.52873137376059,15.128350790226833,7.524592385257149,17.237861559558734,13.35367933304484,9.08807696486937,20.819601187962444,16.128350790226833
H,0.1185626564,0.1005697371,0.1312121081,0.012649451700000008,0.017992919299999993,0.005343467599999985,0.0153211855,0.00022760056362734787,6.589406333857121,22.188336352970556,9.37294826778934,5.589406333857121,18.821062394015506,7.950521452246024,7.292430200584518,24.55561031192561,10.37294826778934
N,-0.0651481048,-0.0834997485,-0.0590539399,0.006094164899999997,0.018351643700000003,0.012257478800000006,0.0122229043,0.0001118379428938461,-3.549987448808195,-5.314967772981175,-10.690243186560314,-4.549987448808195,-6.812147086887065,-13.701589942208495,-3.2179101155936234,-4.817788459075285,-9.690243186560314
H,0.1185469177,0.1005677067,0.1311918172,0.0126448995,0.01797921100000001,0.005334311500000008,0.015312055250000005,0.00022734531618429462,6.593555062010227,22.223471145245234,9.375077888123982,5.593555062010227,18.85298725055705,7.953223092045927,7.296861758839136,24.593955039933423,10.375077888123982
H,0.1151391326,0.0965911509,0.1263176419,0.0111785093,0.018547981699999994,0.007369472399999993,0.014863245499999997,0.00020733878592967973,6.2076367371011605,15.623795890734336,10.300043548740438,5.2076367371011605,13.106928916648103,8.640789957566167,6.810317367306872,17.14066286482057,11.300043548740438
H,0.1151361293,0.0965867576,0.1263173905,0.011181261199999987,0.018549371699999997,0.007368110500000011,0.014865316449999992,0.00020740537007358777,6.207009658445736,15.626276139588274,10.297239930322005,5.207009658445736,13.108755304361933,8.638270394756551,6.809793482115624,17.143796974814617,11.297239930322005
