Compound_Name,Acitivity,Pt,N1,N2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,G(T)_spc(Hartree)
CHEMBL175535-conf_1,0,1,2,3,,,,,,,,,,,,,,,,-0.2144,-0.03389,-0.124145,0.18051,0.04269,162.447,69.24,14.5953,2026.085,429.4271910822615,691.5335170191264,0.8806501370875074,-142.0913,208.978,130.6975,2.12906,2.90771,29.808,80.76898243801654,99.99031508264463,97.85963326446281,80.51341320484438,99.33747883839041,87.73603333767419,79.53199493444578,93.4864794398093,76.57274284862932,76.61025437942601,80.0450754752143,67.58875326127469,71.05781764012166,63.10983179194339,58.17065979765378,5.271984713680123,3.129510936772702,5.480588286042739,5.372177598226723,2.9575946534725075,4.933568255010767,5.271984713680123,3.129510936772702,5.480588286042739,5.372177598226723,2.9575946534725075,4.933568255010767,3.090656147318915,5.472887720390395,4.850000000000001,2.9413371812413542,4.906373406091306,4.95,2.5537231098210746,5.472887720390395,2.9549306856800555,5.062114182829147,2.600212934984812,4.902295380737477,2.9413371812413542,4.906373406091306,0.193244,0.525314,0.5266076793078506,0.002232,-0.333567,0.3425947273426723,0.000220,-0.054258,0.06283185339459596,-883.501022
CHEMBL177920-conf_1,0,1,2,3,,,,,,,,,,,,,,,,-0.21492,-0.05052,-0.13272,0.1644,0.05357,148.374,77.4804,15.6999,1947.667,411.33628236929707,641.2552979156632,0.8742609556905978,-136.4794,232.4823,232.8288,2.11223,2.11116,83.176,79.45183367768594,97.07192665289256,97.08806818181817,76.76292486000781,81.84171116030733,81.9182185180362,72.47187872467224,67.6540151966627,67.65587753277713,66.17301062243757,56.810240402534475,56.49867219530377,57.74160511451804,46.97566879771585,46.64864068028055,5.129427173546691,2.229237254506696,5.982867197691631,5.129513529253288,2.129642775331317,5.8568059417968605,5.129427173546691,2.229237254506696,5.982867197691631,5.129513529253288,2.129642775331317,5.430428090018486,2.2271134949404026,5.9625917183721375,4.699999999999999,2.136408260209449,5.8405907235484325,4.699999999999999,1.7974458669326343,5.51837838499681,2.0647886958779873,4.886972477925367,1.9376086128509054,5.413409276971398,2.0132679743110304,4.828301978956991,0.169295,0.495793,0.4959965401482151,-0.068455,-0.589029,0.59502076665861,-0.068003,-0.588790,0.5947446236822995,-843.01107
CHEMBL177971-conf_1,0,1,3,2,,,,,,,,,,,,,,,,-0.21455,-0.05142,-0.132985,0.16313,0.05421,143.932,46.1497,11.7902,1741.643,371.8106170574589,593.3091422697208,0.9183672005697825,-114.6813,130.3808,204.3018,2.92627,2.15142,29.544,80.41064049586777,98.00490702479338,99.99677169421489,80.36365412163042,88.02904023961453,99.44328688631332,78.82896305125149,76.93310488676997,93.90178039332538,75.03785408125233,67.94691110696981,80.8720415579575,68.41521320836695,58.49303271057041,64.17277015703556,5.393404509971753,2.9544075068059343,4.9241312248708144,5.331459134007524,3.090577426847469,5.1237101936706395,5.393404509971753,2.9544075068059343,4.9241312248708144,5.331459134007524,3.090577426847469,5.1237101936706395,2.9344631288281016,4.904079934095691,4.950000000000001,3.0750953204117817,5.110039138793361,4.8999999999999995,2.546934340838862,4.857211133973897,2.9344631288281016,4.904079934095691,2.396543620562671,5.110039138793361,2.9648678099509747,5.0921508225896055,0.120246,0.377113,0.40202799420687113,-0.001008,-0.055167,0.06327995046616267,0.003416,-0.329482,0.3384969047893939,-1387.560647
CHEMBL1794811-conf_1,0,1,4,5,1.0,4.0,2.0,1.0,4.0,3.0,1.0,5.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,-0.45338,-0.35275,-0.403065,0.10063,0.80722,271.748,177.51,0.4991,3269.097,640.314343015699,1061.7364620966669,0.7860232321108788,-201.5068,216.1344,216.1216,2.11757,2.11758,85.231,99.24780475206612,98.072701446281,98.10175619834712,99.29515561922125,88.61993749186092,88.57924208881364,97.87228098927294,79.50499106078665,79.4919547079857,93.28526835631756,71.38639116660454,71.4155096906448,83.92868226677426,63.057072807398676,63.05552107255912,5.4260261360223705,4.643593584666487,9.579548576653757,5.426018298484659,4.6420972495774055,9.579495964059005,5.4260261360223705,4.22516980815681,7.014126939998317,5.426018298484659,4.225416983439589,7.01412292361503,4.631481726048044,9.552094011262662,4.999999999999999,4.631481726048043,9.552094011262662,4.999999999999999,4.631481726048044,9.503288904374108,4.377670138899372,9.552094011262662,4.631481726048043,9.503288904374108,4.37767013889937,9.552094011262662,0.535475,1.020049,1.020119864829619,-0.049777,-0.571641,0.5777160415480947,-0.049752,-0.571635,0.5777094019955016,-1488.701041
CHEMBL2068442-conf_1,0,1,2,3,,,,,,,,,,,,,,,,-0.21666,-0.04201,-0.129335,0.17465,0.04789,159.883,81.4623,15.0087,1718.48,429.3864859645579,678.4035032101134,0.8695498288557235,-126.3772,230.5377,230.6674,2.09822,2.0969,94.946,79.5680526859504,97.44641012396694,97.50129132231406,77.1763901549681,83.65509832009376,83.65509832009376,73.777376340882,70.20914034564957,70.17654946364719,68.29633339545285,59.74655236675363,59.45711423779352,60.13011296629632,50.18000124138787,49.88749922413258,5.341264710960614,2.6662020084978098,6.073506596547107,5.341730543818942,2.6905856703828674,5.9826777912640186,5.341264710960614,2.6662020084978098,6.073506596547107,5.341730543818942,2.6905856703828674,5.599493863121653,2.643009295037766,6.051859218455102,4.9,2.6885432628920554,5.970971445250765,4.9,2.420267639331397,5.833095233235953,2.509251902301385,5.3312756447214396,2.4441737170240656,5.5154328932550705,2.5200512648338362,5.285120623032174,0.171419,0.501100,0.5025336303701474,-0.069612,-0.594312,0.6001163157288759,-0.069316,-0.594184,0.5999648169167923,-882.314474
CHEMBL2068442-conf_2,0,1,2,3,,,,,,,,,,,,,,,,-0.2165,-0.04214,-0.12932,0.17436000000000001,0.04796,159.248,75.0972,15.1562,1608.524,428.1264778039419,678.4437825548342,0.8721434987657873,-126.1283,230.6037,230.7937,2.09815,2.09712,94.672,79.73592458677686,97.52388946280992,97.51097623966942,77.39614533142336,83.68765464253158,83.68765464253158,74.02786054827175,70.30877532777116,70.19144815256257,68.47861535594484,59.94048173686172,59.6161013790533,60.25696728942959,50.44573583266091,50.17844950654832,5.346166441976713,2.0436912248522225,6.11040547732471,5.3450573942596264,2.048153624642059,6.099006261610947,5.346166441976713,2.0436912248522225,6.11040547732471,5.3450573942596264,2.048153624642059,5.641455295518485,2.0293227153699194,6.0911821512740865,4.9,2.036081599206991,6.082968025561206,4.9,1.769101323878378,5.996040360104325,1.9209472963430148,5.335260068637704,1.8175637440531989,5.517698795693726,1.931990010610763,5.287958017987661,0.173557,0.503398,0.5054317009349532,-0.069368,-0.594214,0.5999294207096365,-0.069032,-0.594026,0.5997115701143343,-882.314172
CHEMBL2068442-conf_3,0,1,2,3,,,,,,,,,,,,,,,,-0.21573,-0.0479,-0.13181500000000002,0.16783,0.05176,159.345,79.6359,15.3334,1779.036,429.84643925140387,679.2878135548232,0.8693740509947061,-135.2775,235.9402,235.6469,2.10444,2.10584,92.078,79.72301136363636,97.56908574380165,97.51097623966942,77.83565568433389,83.87485349654902,83.8243911967704,74.59028605482717,70.61419845053635,70.64120232419548,68.7831951174059,60.087239098024604,60.3632827059262,60.31476941220284,50.68897026876047,50.93685990937868,5.279040960655133,2.3281870660688,6.00511265561904,5.270937537877246,2.4646226498254284,6.060272940520324,5.279040960655133,2.3281870660688,5.565647594118802,5.270937537877246,2.4646226498254284,6.060272940520324,2.3263264648170567,5.990826320300064,4.849999999999999,2.4553420268128745,6.045246066125018,4.85,2.320232997646799,5.503180898353242,2.1998842650321313,5.217758139277826,1.8328496880566836,5.8354519962038935,2.3328092710905373,5.240467536394058,0.174162,0.501871,0.5021015768507404,-0.068206,-0.592081,0.5977747848780508,-0.068970,-0.592379,0.5981662495753166,-882.306381
CHEMBL2068442,0,1,2,3,,,,,,,,,,,,,,,,-0.21667,-0.042,-0.129335,0.17467,0.04788,159.884,81.4632,15.0073,2370.226,429.3064835920142,678.1757829260426,0.8695172362048329,-126.3811,230.5407,230.6711,2.09824,2.09693,94.952,79.48411673553719,97.50129132231406,97.51097623966942,77.11127751009246,83.6127751009246,83.68765464253158,73.76433998808105,70.1597884386174,70.19982866507746,68.26546775997018,59.73082836377189,59.446049198658216,60.12080255725901,50.16681149525169,49.88206815219415,5.341353181479191,2.666742554873458,6.073122081196452,5.3418044603926,2.6900937391429567,5.982432442174188,5.341353181479191,2.666742554873458,6.073122081196452,5.3418044603926,2.6900937391429567,5.599707502940026,2.643009295037766,6.051859218455102,4.9,2.6885432628920554,5.970343373709756,4.9,2.4133089842833937,5.833095233235953,2.509251902301385,5.3312756447214396,2.4441737170240656,5.5154328932550705,2.5200512648338362,5.285120623032174,0.171405,0.501080,0.5025141724459122,-0.069617,-0.594312,0.6001169706823828,-0.069321,-0.594186,0.599967746747273,-882.314472
CHEMBL308885-conf_1,0,1,3,2,,,,,,,,,,,,,,,,-0.22759,-0.0905,-0.159045,0.13709,0.09226,296.957,172.357,0.3516,3137.113,542.2091254034325,1004.8612538959599,0.8947905094820288,-126.5142,1035.7627,1035.776,2.36524,2.36524,175.69,82.99328512396694,37.43543388429752,37.425748966942145,82.15262403958849,39.83754395103529,39.83917176715718,79.62883641239571,40.649210369487484,40.658522050059595,74.93360976518822,39.966338986209465,39.96750372717108,67.00817764260442,38.27509155235553,38.27897088945441,4.5152399746543725,1.9233590404022578,9.066836393044904,4.515238208010663,1.9233497754709903,9.067008892245115,4.5152399746543725,1.9233590404022578,6.665639510537824,4.515238208010663,1.9233497754709903,6.665706671476859,1.9,9.052071586106686,4.100000000000001,1.9,9.052071586106686,4.100000000000001,1.3960432655199293,8.962700485902674,1.6873284577902474,9.052071586106688,1.3960432655199293,8.962700485902674,1.6873284577902474,9.052071586106688,0.128687,0.396244,0.43071519335286973,-0.330908,-0.368945,0.3826507929104551,-0.330913,-0.368950,0.3826516958253289,-2223.212133
CHEMBL308885-conf_2,0,1,3,2,,,,,,,,,,,,,,,,-0.23496,-0.09329,-0.164125,0.14167000000000002,0.09507,305.6,207.0,8.4453,3460.466,558.5087678268774,1009.9320149552501,0.8715966564088006,-125.2146,1062.6886,1074.7973,2.33831,2.33418,95.386,78.99987086776859,37.58393595041322,36.7994576446281,78.05052741242349,36.99374918609194,34.89061075660893,75.02048569725865,35.815516984505365,32.970798569725865,69.48203969437196,33.83805441669773,31.048499813641445,60.64761653528645,31.26629321581528,28.876621562907328,4.488313478964052,2.055249471467602,9.787695716906095,4.484176548313837,1.9017579337051467,8.690422956494363,4.488313478964052,2.055249471467602,7.229629611304309,4.484176548313837,1.9017579337051467,6.854119299857098,2.015254326381661,9.774456506629921,4.050000000000001,1.908550573509541,8.683461291443638,4.049999999999999,1.799251215257063,9.774456506629921,1.7819495240486627,9.58018788959799,1.9085505735095405,7.712976079309467,1.8947724629307152,5.246903848937963,0.109698,0.353963,0.38279513107535734,-0.297916,-0.339661,0.34320918480571,-0.309037,-0.350338,0.3517430118893622,-2223.205419
CHEMBL308885-conf_3,0,1,3,2,,,,,,,,,,,,,,,,-0.22598,-0.09074,-0.15836,0.13523999999999997,0.09272,312.727,198.427,9.1439,3684.801,607.4888445135033,1071.0014032809338,0.8333085614156956,-116.0757,1049.7811,1035.5964,2.36379,2.35938,178.525,82.49289772727273,36.10537190082644,36.357179752066116,82.14285714285714,37.670920692798546,37.69208230238312,79.62045589988081,38.5866731227652,38.45537842669845,74.21263510995153,38.62397502795378,38.082952851285874,65.36954565203898,37.6571131525045,36.8339178201229,5.687812033931136,1.808356326706738,9.240097175999264,6.622647387465914,1.8083428669769233,9.270591478159325,4.513787563190754,1.808356326706738,6.717577322521347,4.509377507853303,1.8083428669769233,6.74324501506812,1.7970692638379018,9.225237124323689,5.250000000000001,1.7970692638379027,9.25216190952147,6.199999999999998,1.6225250247336924,9.187083323884682,1.6908310546454377,8.903510543600204,1.635252104534223,9.25216190952147,1.7036634163030597,9.25216190952147,0.123934,0.389005,0.4196814848382044,-0.344979,-0.382425,0.39216274354915465,-0.333680,-0.371695,0.3792747309457881,-2223.205826
CHEMBL308885-conf_4,0,1,2,3,,,,,,,,,,,,,,,,-0.23445,-0.09676,-0.165605,0.13768999999999998,0.09959,320.682,187.046,8.3963,3317.187,609.4787471007228,1062.7921198128392,0.8263380966134442,-126.6725,1069.3449,1093.6057,2.33845,2.33419,95.051,78.53822314049587,38.40715392561984,35.80513946280991,76.79222555020185,38.180427138950385,34.51784086469593,73.7261620977354,37.025104290822405,32.967073897497016,68.48676854267612,34.9259224748416,30.722954714871413,60.206535907144186,32.05457451430699,27.815234932654707,4.488452023132782,2.4971504887122142,9.673174670198556,4.484187472488697,2.5667359040719835,8.435852967390986,4.488452023132782,2.459395344908873,7.097573022817593,4.484187472488697,2.337685908375012,6.431536621582756,2.513106784652758,9.66048653019091,4.049999999999998,2.57970341372293,8.412639300481151,4.05,1.7625575505194226,9.66048653019091,1.708300899355729,9.648056799169458,2.2598553677309856,5.871328640095017,1.8841928862384805,5.119814449762805,0.105033,0.348012,0.36817747187192207,-0.294828,-0.336458,0.3411636454518564,-0.319070,-0.359404,0.36109129050421584,-2223.199382
CHEMBL308885-conf_5,0,1,3,2,,,,,,,,,,,,,,,,-0.23585,-0.09444,-0.165145,0.14141,0.09643,311.221,215.521,6.6603,3421.295,581.2882348154641,1036.3371923763011,0.8519746010736334,-128.4711,1067.9252,1079.5469,2.34032,2.33332,95.229,78.95467458677686,38.15534607438016,36.80591425619835,77.6745018882667,37.8027737986717,34.88572730824326,74.77651966626937,36.63308253873659,33.00432061978546,69.51639955273947,34.563105665300036,31.094507081625046,60.8532214015269,31.778753646576874,28.92976848116194,4.490322383852101,2.102169340052358,9.757522960142927,4.483324974423586,1.927530171898929,8.752560685201788,4.490322383852101,2.102169340052358,7.20907519246472,4.483324974423586,1.927530171898929,6.681833899203159,2.0797835265977307,9.737171047075224,4.050000000000001,1.907127641097162,8.724247818580121,4.049999999999998,1.7704444353504691,9.737171047075224,1.7222819271037413,9.737171047075224,1.907127641097162,6.444571358903555,1.8997243398636612,5.558102194094672,0.109094,0.353924,0.3796879563654871,-0.297960,-0.339589,0.34428080409892153,-0.310352,-0.351633,0.3529786716262046,-2223.19873
CHEMBL308885-conf_6,0,1,3,2,,,,,,,,,,,,,,,,-0.23584,-0.09444,-0.16514,0.1414,0.09643,311.223,215.53,6.6585,3056.612,581.7182386803804,1036.9705881877094,0.8516916766834725,-128.4792,1067.9556,1079.5607,2.34028,2.33329,95.223,78.880423553719,38.15211776859504,36.75748966942149,77.62892303685376,37.81905195989061,34.858054434171116,74.77000148986889,36.6247020262217,32.994077771156135,69.50242266120014,34.56135855385762,31.093924711144243,60.833436782322636,31.76711563528024,28.932096083421264,4.490282705367835,2.102127920967175,9.75756320785871,4.483291207853444,1.927119239136981,8.752956820038905,4.490282705367835,2.102127920967175,7.2090640389998075,4.483291207853444,1.927119239136981,6.682115409787312,2.0797835265977307,9.737171047075224,4.050000000000001,1.907127641097162,8.724247818580121,4.049999999999998,1.7704444353504691,9.737171047075224,1.7222819271037413,9.737171047075224,1.907127641097162,6.453293732660866,1.8997243398636612,5.6002232098372655,0.109085,0.353901,0.379666713036579,-0.297958,-0.339590,0.3442784248351906,-0.310332,-0.351617,0.35296224417209277,-2223.198729
CHEMBL308885-conf_7,0,1,2,3,,,,,,,,,,,,,,,,-0.22811,-0.08784,-0.157975,0.14027,0.08896,316.442,103.566,8.9939,3549.546,673.3383050961033,1120.0442893574943,0.7745942469755066,-111.3478,1046.5821,1049.9049,2.35632,2.36697,177.344,80.40741219008265,35.960098140495866,36.954416322314046,78.90187524417242,38.3920432347962,39.4273342883188,76.25707687723481,39.537395709177595,40.22180423122765,71.34620760342901,38.95534383153187,39.25526462914648,63.15328036745081,36.956892806157285,36.87309912482155,5.543911097904923,1.8590671757216586,9.656769742581316,4.51697435655529,1.8587248604229105,9.688896410687624,4.5063156180214055,1.8590671757216586,7.07620422239497,4.51697435655529,1.8587248604229105,7.073752360331146,1.8499999999999996,9.63807553404724,5.1000000000000005,1.85,9.667600529604025,4.099999999999999,1.550000000000001,9.63807553404724,1.6999999999999993,9.474439297393804,1.6000000000000003,9.667600529604025,1.7000000000000002,9.667600529604025,0.115000,0.378936,0.3896163266163265,-0.327172,-0.365470,0.3723796384457668,-0.336504,-0.374546,0.3846413764482443,-2223.206108
CHEMBL308885,0,1,3,2,,,,,,,,,,,,,,,,-0.23496,-0.09328,-0.16412,0.14168,0.09506,305.6,206.999,8.4443,3598.778,558.9387758148158,1010.5697086887187,0.871292687833931,-125.1654,1062.6792,1074.7497,2.33826,2.33415,95.388,78.96758780991735,37.57747933884297,36.7994576446281,78.02122672222946,36.957937231410334,34.87270477926813,75.03165971394517,35.80713647199046,32.97731674612634,69.484951546776,33.833395452851285,31.03627003354454,60.64761653528645,31.267457016944945,28.87468189435789,4.4882645832459716,2.055957081398623,9.786521388752261,4.484146289006323,1.9023472579318916,8.69194085057668,4.4882645832459716,2.055957081398623,7.22878217618102,4.484146289006323,1.9023472579318916,6.8547033119680005,2.015254326381661,9.774456506629921,4.050000000000001,1.908550573509541,8.683461291443638,4.049999999999999,1.799251215257063,9.774456506629921,1.7819495240486627,9.568307060290238,1.9085505735095405,7.724797731979785,1.8947724629307152,5.246903848937963,0.109700,0.353995,0.382814017013484,-0.297927,-0.339676,0.34322185618343126,-0.309007,-0.350314,0.35172147976204127,-2223.205424
CHEMBL308922-conf_1,0,1,2,3,,,,,,,,,,,,,,,,-0.234,-0.0855,-0.15975,0.14850000000000002,0.08593,313.988,208.401,8.0033,2731.702,561.9293287970645,1022.1243390234506,0.8732492968219854,-124.3066,1066.2794,1059.8457,2.33675,2.33871,95.454,79.3646694214876,37.048037190082646,37.6614152892562,78.55515041020966,35.05502018491991,37.03444458913921,75.3910905840286,33.321848927294404,35.88721692491061,69.68703410361535,31.419469809914276,33.8811498322773,60.78067779777791,29.260675935696106,31.395475141207868,4.486750188788779,1.8840885383163788,9.290707018267927,4.488709843539205,2.006790878037715,9.744477591267094,4.486750188788779,1.8840885383163788,6.986547259151056,4.488709843539205,2.006790878037715,7.173602975941957,1.8849314385859532,9.27200086281273,4.05,1.9931276345416675,9.732420048477152,4.049999999999998,1.8849314385859532,8.554677083326993,1.8646817117731134,6.453293732660867,1.7873298558978468,9.73242004847715,1.760272201224599,9.412358896684719,0.109933,0.354677,0.3844449664100182,-0.308034,-0.349466,0.35098597462291853,-0.300735,-0.342355,0.3457725303288276,-2183.474936
CHEMBL308922-conf_2,0,1,2,3,,,,,,,,,,,,,,,,-0.23413,-0.08723,-0.16068,0.1469,0.08788,321.531,224.369,4.8549,3438.815,586.5088123815904,1048.1202163322912,0.8507794302577099,-127.495,1067.937,1082.9674,2.33916,2.33475,95.278,78.85459710743802,37.919679752066116,36.62190082644628,77.5475322307592,37.51465034509702,34.74085167339497,74.660123659118,36.36304380214541,32.82739868891538,69.39643123369362,34.32782799105479,30.9052366753634,60.71434113338713,31.59720067034945,28.714465272174287,4.489161271035517,2.1172327751497177,9.757323235523168,4.484747035450661,1.930206751379222,8.574087918137208,4.489161271035517,2.1172327751497177,7.232399573946752,4.484747035450661,1.930206751379222,6.627596861190651,2.093491322141931,9.739738189499757,4.049999999999998,1.9205765528371561,8.561833915698202,4.050000000000001,1.7748711305964262,9.72946555572299,1.7248711305964264,9.705797236703436,1.9205765528371561,6.296824596572467,1.913161329846763,5.202163011671204,0.107479,0.352307,0.3792578900524022,-0.298127,-0.339800,0.3444539742810351,-0.313856,-0.354883,0.3564128032506689,-2183.469021
CHEMBL308922-conf_3,0,1,2,3,,,,,,,,,,,,,,,,-0.23413,-0.08723,-0.16068,0.1469,0.08788,321.532,224.343,4.8525,3172.785,586.4387978397257,1047.6801108868085,0.8506427977516756,-127.5079,1067.9068,1082.9695,2.33909,2.33471,95.275,78.84814049586777,37.92936466942149,36.58638946280991,77.53613751790598,37.53906758692538,34.745735121760646,74.660123659118,36.38446066746127,32.85440256257449,69.38653093551994,34.353452292210214,30.92154304882594,60.72520327726399,31.614657687294397,28.723775681211595,4.489088924803898,2.117620672120352,9.75665418817106,4.484708114204986,1.929989722209918,8.576014622715244,4.489088924803898,2.117620672120352,7.231930981741387,4.484708114204986,1.929989722209918,6.628410191793941,2.0934913221419302,9.739738189499759,4.049999999999998,1.9205765528371561,8.564607404896035,4.050000000000001,1.7748711305964275,9.729465555722987,1.7248711305964268,9.705797236703434,1.9205765528371574,6.305751343020117,1.9131613298467638,5.203844732503076,0.107469,0.352284,0.37921064699451673,-0.298072,-0.339753,0.3444121977369559,-0.313824,-0.354856,0.3563867452571714,-2183.46902
CHEMBL308922-conf_4,0,1,3,2,,,,,,,,,,,,,,,,-0.23414,-0.08723,-0.160685,0.14690999999999999,0.08788,321.529,224.351,4.8534,3494.28,586.6188096083125,1048.0362714845255,0.8505744815978327,-127.4678,1067.9755,1082.8015,2.33912,2.33493,95.285,78.78034607438018,37.84542871900827,36.59930268595041,77.52637062117464,37.482094022659204,34.72782914441985,74.67781585220501,36.36118146603099,32.84974672228844,69.39118989936638,34.330739843458815,30.899995341036153,60.72753087952331,31.591769598411023,28.71136180249519,4.489118500646691,2.1173634621644575,9.75748408358189,4.484930162360396,1.9300754135565346,8.573761937876446,4.489118500646691,2.1173634621644575,7.232496171184253,4.484930162360396,1.9300754135565346,6.627740522978005,2.093491322141931,9.739738189499757,4.049999999999998,1.918093857408377,8.561833915698202,4.050000000000001,1.7748711305964262,9.72946555572299,1.7248711305964264,9.705797236703436,1.9180938574083766,6.296824596572467,1.9180938574083766,5.202163011671204,0.107500,0.352370,0.3793267650258811,-0.298128,-0.339802,0.344464458599142,-0.313897,-0.354910,0.3564390163997202,-2183.469024
CHEMBL308922-conf_5,0,1,3,2,,,,,,,,,,,,,,,,-0.23432,-0.08708,-0.1607,0.14723999999999998,0.0877,313.334,189.151,13.5653,3304.797,574.2388058424954,1037.2139437399837,0.8629198997309511,-124.7787,1065.6184,1071.4547,2.33824,2.33708,95.514,79.47443181818183,37.20299586776859,36.92536157024794,78.71630420627686,36.48749837218388,34.99641880453184,75.56428784266984,35.33130959475566,33.253873659118,69.7831252329482,33.39487048080507,31.38569232202758,60.74188442678915,31.00366209422134,29.288607162808017,4.488239006298052,1.9822908771252448,9.736548216948533,4.487082908271869,1.8706036604022658,9.069019398188061,4.488239006298052,1.9822908771252448,7.190226043078001,4.487082908271869,1.8706036604022658,6.978962579904573,1.9662841077184667,9.716480844420989,4.049999999999999,1.8647400050189806,9.047098982546837,4.05,1.7950193824158733,9.53795051360616,1.7766917069053738,9.142483251283538,1.8647400050189806,8.775676612090946,1.8554880380584193,6.50173053886425,0.108635,0.353766,0.3843049247420595,-0.303465,-0.345057,0.3478891477094392,-0.310137,-0.351488,0.3530292469371341,-2183.468163
CHEMBL308922-conf_6,0,1,2,3,,,,,,,,,,,,,,,,-0.23321,-0.09451,-0.16386,0.1387,0.09679,323.919,206.204,12.9322,3147.026,605.5791069196725,1068.2748967274806,0.8345171317510475,-122.8627,1102.313,1077.5111,2.3347,2.33589,95.418,78.7868026859504,35.701833677685954,37.36118285123967,77.44497981508009,34.306224768850115,36.86515171246256,74.66291716328963,32.766872765196666,35.846245530393325,69.32945862840104,30.57445024226612,33.95802273574357,60.57623673266712,27.95566693563404,31.368319781515737,4.4847042553963306,2.2974414952115794,8.64885936612798,4.485894869423876,2.490073631833521,10.041037933578915,4.4847042553963306,2.2974414952115794,6.400497996689933,4.485894869423876,2.490073631833521,7.295530258451016,2.29923291492274,8.644217720534346,4.05,2.494884451712817,10.02845950283492,4.049999999999998,2.2915063509461113,5.650884886458049,1.8579212264193417,4.498055135277913,1.773965691664485,9.979103166116683,1.747644887964047,9.610020811631992,0.103663,0.348258,0.37219259769372093,-0.324918,-0.365116,0.3669378771590635,-0.299652,-0.341352,0.34503203649226544,-2183.468789
CHEMBL308922-conf_7,0,1,2,3,,,,,,,,,,,,,,,,-0.23352,-0.09357,-0.163545,0.13995000000000002,0.09556,330.416,203.779,6.1693,3609.116,611.6192640115863,1071.8981227958936,0.8281429497157493,-126.1128,1066.9021,1096.2434,2.33714,2.33644,95.187,78.55759297520662,37.96164772727273,35.779313016528924,76.83780440161479,37.61394712853236,34.50156270347702,73.79227502979738,36.42915673420739,32.98942193087008,68.56655329854641,34.381988445769665,30.734602124487516,60.141363043883054,31.625907764881138,27.817562534914035,4.487142301836995,2.540366702091487,9.648051148704347,4.4864424913349925,2.53665930724139,8.587338302162651,4.487142301836995,2.458577788062162,7.098656735410059,4.4864424913349925,2.3230171054754276,6.571851129053142,2.5351934090901023,9.621980045707849,4.049999999999998,2.5387795023443145,8.570880934886448,4.05,1.7699515513887634,9.621980045707849,1.7545007016700165,9.431065687397156,2.2790322475833165,6.013318551349163,1.8744653972879144,5.203844732503076,0.103106,0.346576,0.36870220684178173,-0.295522,-0.337204,0.34150514131122534,-0.321768,-0.361918,0.36377380234013557,-2183.468098
