Molecule,4(N)_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,4(N)_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,4(N)_q(N+1)_div_Sum_q(N+1)_neighbors_Hirshfeld,4(N)_q(N-1)_div_Sum_q(N-1)_neighbors_Hirshfeld,4(N)_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,4(N)_Sum_q(N+1)_neighbors_div_q(N+1)_Hirshfeld,4(N)_Sum_q(N-1)_neighbors_div_q(N-1)_Hirshfeld,4(N)_Delta_f+_Hirshfeld,4(N)_Delta_f-_Hirshfeld,4(N)_Delta_f0_Hirshfeld,4(N)_f+_atom_x_Sum_f-_neighbors_Hirshfeld,4(N)_f-_atom_x_Sum_f+_neighbors_Hirshfeld,4(N)_CDD_div_Sum_CDD_neighbors_Hirshfeld,4(N)_q(N-1)_div_f+_Hirshfeld,4(N)_q(N-1)_div_f-_Hirshfeld,4(N)_q(N+1)_div_f+_Hirshfeld,4(N)_q(N+1)_div_f-_Hirshfeld,4(N)_Sum_f+_neighbors_Hirshfeld,4(N)_Sum_f-_neighbors_Hirshfeld,4(N)_Avg_q(N)_neighbors_Hirshfeld,4(N)_f+f-_atom_div_Sum_f+f-_neighbors_Hirshfeld,4(N)_Std_q(N)_neighbors_Hirshfeld,4(N)_Std_f+_neighbors_Hirshfeld,4(N)_Std_f-_neighbors_Hirshfeld,4(N)_Max_f+_neighbors_Hirshfeld,4(N)_Max_f-_neighbors_Hirshfeld,4(N)_Abs_Diff_q(N)_Hirshfeld,4(N)_Abs_Diff_f+_Hirshfeld,4(N)_Abs_Diff_f-_Hirshfeld,4(N)_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,4(N)_f+_div_Max_f+_neighbors_Hirshfeld,4(N)_f-_div_Max_f-_neighbors_Hirshfeld,4(N)_Num_neighbors_Hirshfeld,4(N)_Entropy_q(N)_neighbors_Hirshfeld,4(N)_Entropy_f+_neighbors_Hirshfeld,4(N)_Entropy_f-_neighbors_Hirshfeld,4(N)_Elec_prox_Hirshfeld,sum_frag_q(N)_Hirshfeld,sum_frag_Density of all electrons_N,sum_frag_Density of Alpha electrons_N,sum_frag_Density of Beta electrons_N,sum_frag_Lagrangian kinetic energy G(r)_N,sum_frag_Hamiltonian kinetic energy K(r)_N,sum_frag_Potential energy density V(r)_N,sum_frag_Energy density E(r) or H(r)_N,sum_frag_Laplacian of electron density_N,sum_frag_Electron localization function (ELF)_N,sum_frag_Localized orbital locator (LOL)_N,sum_frag_Local information entropy_N,sum_frag_Sign(lambda2)*rho_N,sum_frag_Sign(lambda2)*rho with promolecular approximation_N,sum_frag_Average local ionization energy (ALIE)_N,sum_frag_Delta-g (under promolecular approximation)_N,sum_frag_Delta-g (under Hirshfeld partition)_N,sum_frag_ESP from nuclear charges_N,sum_frag_ESP from electrons_N,sum_frag_Total ESP_N,sum_frag_Density of all electrons_N+1,sum_frag_Density of Alpha electrons_N+1,sum_frag_Density of Beta electrons_N+1,sum_frag_Lagrangian kinetic energy G(r)_N+1,sum_frag_Hamiltonian kinetic energy K(r)_N+1,sum_frag_Potential energy density V(r)_N+1,sum_frag_Energy density E(r) or H(r)_N+1,sum_frag_Laplacian of electron density_N+1,sum_frag_Electron localization function (ELF)_N+1,sum_frag_Localized orbital locator (LOL)_N+1,sum_frag_Local information entropy_N+1,sum_frag_Sign(lambda2)*rho_N+1,sum_frag_Sign(lambda2)*rho with promolecular approximation_N+1,sum_frag_Average local ionization energy (ALIE)_N+1,sum_frag_Delta-g (under promolecular approximation)_N+1,sum_frag_Delta-g (under Hirshfeld partition)_N+1,sum_frag_ESP from nuclear charges_N+1,sum_frag_ESP from electrons_N+1,sum_frag_Total ESP_N+1,sum_frag_Density of all electrons_N-1,sum_frag_Density of Alpha electrons_N-1,sum_frag_Density of Beta electrons_N-1,sum_frag_Lagrangian kinetic energy G(r)_N-1,sum_frag_Hamiltonian kinetic energy K(r)_N-1,sum_frag_Potential energy density V(r)_N-1,sum_frag_Energy density E(r) or H(r)_N-1,sum_frag_Laplacian of electron density_N-1,sum_frag_Electron localization function (ELF)_N-1,sum_frag_Localized orbital locator (LOL)_N-1,sum_frag_Local information entropy_N-1,sum_frag_Sign(lambda2)*rho_N-1,sum_frag_Sign(lambda2)*rho with promolecular approximation_N-1,sum_frag_Average local ionization energy (ALIE)_N-1,sum_frag_Delta-g (under promolecular approximation)_N-1,sum_frag_Delta-g (under Hirshfeld partition)_N-1,sum_frag_ESP from nuclear charges_N-1,sum_frag_ESP from electrons_N-1,sum_frag_Total ESP_N-1,sum_frag_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,sum_frag_q(N+1)_div_Sum_q(N+1)_neighbors_Hirshfeld,sum_frag_q(N-1)_div_Sum_q(N-1)_neighbors_Hirshfeld,sum_frag_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,sum_frag_Sum_q(N+1)_neighbors_div_q(N+1)_Hirshfeld,sum_frag_Sum_q(N-1)_neighbors_div_q(N-1)_Hirshfeld,sum_frag_Delta_f+_Hirshfeld,sum_frag_Delta_f-_Hirshfeld,sum_frag_Delta_f0_Hirshfeld,sum_frag_f+_atom_x_Sum_f-_neighbors_Hirshfeld,sum_frag_f-_atom_x_Sum_f+_neighbors_Hirshfeld,sum_frag_CDD_div_Sum_CDD_neighbors_Hirshfeld,sum_frag_q(N-1)_div_f+_Hirshfeld,sum_frag_q(N-1)_div_f-_Hirshfeld,sum_frag_q(N+1)_div_f+_Hirshfeld,sum_frag_q(N+1)_div_f-_Hirshfeld,sum_frag_Sum_f+_neighbors_Hirshfeld,sum_frag_Sum_f-_neighbors_Hirshfeld,sum_frag_Avg_q(N)_neighbors_Hirshfeld,sum_frag_f+f-_atom_div_Sum_f+f-_neighbors_Hirshfeld,sum_frag_Std_q(N)_neighbors_Hirshfeld,sum_frag_Std_f+_neighbors_Hirshfeld,sum_frag_Std_f-_neighbors_Hirshfeld,sum_frag_Max_f+_neighbors_Hirshfeld,sum_frag_Max_f-_neighbors_Hirshfeld,sum_frag_Abs_Diff_q(N)_Hirshfeld,sum_frag_Abs_Diff_f+_Hirshfeld,sum_frag_Abs_Diff_f-_Hirshfeld,sum_frag_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,sum_frag_f+_div_Max_f+_neighbors_Hirshfeld,sum_frag_f-_div_Max_f-_neighbors_Hirshfeld,sum_frag_Num_neighbors_Hirshfeld,sum_frag_Entropy_q(N)_neighbors_Hirshfeld,sum_frag_Entropy_f+_neighbors_Hirshfeld,sum_frag_Entropy_f-_neighbors_Hirshfeld,sum_frag_Elec_prox_Hirshfeld,G_div_V_N_4(N),G_div_V_N+1_4(N),G_div_V_N-1_4(N),sum_frag_G_div_V_N,sum_frag_G_div_V_N+1,sum_frag_G_div_V_N-1
CHEMBL1743583,-0.0629083313799296,-0.9825739462,-0.1668224802620601,-0.0486495359987547,-15.89614567839326,-5.9943959496892,-20.55518062958703,0.00043801255,-0.0255112803499999,-0.0125366338999999,0.0074871446138629,0.0015779100050646,0.5098829530196385,-0.8872742464985082,-7.4548039991112764,-2.0062947125770645,-16.856720349699067,0.2294077973999998,0.1295578741999999,0.2311050532749999,0.0277139074248427,0.2190728601234348,0.0548991755378034,0.031501969326159,0.1521542642,0.0869108682,0.2892587863749999,0.00043801255,0.0255112803499999,-0.0134396215862156,0.3798116484204325,0.0791407144175784,4,1.397128370709956,1.4462492795701145,1.4333779543113472,0.0090650546189276,-0.0581537331,195.4930242,97.7465121,97.7465121,18.65565372,367374.1624,-367392.8181,-367374.1624,-1469422.027,0.9999990264,0.9990142621,-0.8363789196,-193.1631705,-193.1631705,14.1682306,0.05021328898,0.07118986788,2554627.907,-38.945343,2554588.962,195.5273411,97.86782584,97.65951521,18.57826488,367424.4739,-367443.0521,-367424.4739,-1469623.582,0.9999990351,0.9990186346,-0.8159187172,-193.1569138,-193.1569138,13.95067917,0.05102046918,0.07276259704,1359425.114,-37.79818669,1359387.316,195.5026337,97.74914782,97.75348589,18.60300705,367385.5883,-367404.1913,-367385.5883,-1469467.941,0.999999032,0.9990171216,-0.8578721006,-193.1641559,-193.1641559,14.32648185,0.04902651612,0.06953771932,3283739.071,-38.59888355,3283700.472,-0.0629083313799296,-0.9825739462,-0.1668224802620601,-0.0486495359987547,-15.89614567839326,-5.9943959496892,-20.55518062958703,0.00043801255,-0.0255112803499999,-0.0125366338999999,0.0074871446138629,0.0015779100050646,0.5098829530196385,-0.8872742464985082,-7.4548039991112764,-2.0062947125770645,-16.856720349699067,0.2294077973999998,0.1295578741999999,0.2311050532749999,0.0277139074248427,0.2190728601234348,0.0548991755378034,0.031501969326159,0.1521542642,0.0869108682,0.2892587863749999,0.00043801255,0.0255112803499999,-0.0134396215862156,0.3798116484204325,0.0791407144175784,4,1.397128370709956,1.4462492795701145,1.4333779543113472,0.0090650546189276,5.07784932119227e-05,5.05609366507872e-05,5.063362773346783e-05,5.07784932119227e-05,5.05609366507872e-05,5.063362773346783e-05
CHEMBL1743583-conf_1,-0.0604454112198642,-0.982317514,-0.10924589005128,-0.0422826273409903,-16.543853037290102,-9.153662435544254,-23.65037517502046,-0.0387611310999999,-0.019028401425,-0.0288947662625,0.0024129774040466,0.0027201451790548,0.0723293187874015,-2.2547770357414203,-3.811137760164124,-3.846405357160151,-6.501388148451832,0.2337291983999999,0.1226656872999999,0.2315813486499999,0.0163690321087198,0.2192493659019897,0.0651601361953397,0.0261701590815322,0.1705824425,0.0757878115,0.2875734680499999,0.0387611310999999,0.019028401425,-0.0129667305244238,0.1153176623086517,0.1535605814399311,4,1.400103332049691,1.2386791139749218,1.5556943131885856,0.0051331225831014,-0.0559921194,195.4890673,97.74453367,97.74453367,18.74868628,367370.4659,-367389.2146,-367370.4659,-1469406.869,0.9999990166,0.9990093179,-0.8363284586,-193.1646307,-193.1646307,14.15876401,0.04953047658,0.07061876327,3062001.073,-39.10679374,3061961.966,195.479444,97.7492007,97.73024332,18.80101895,367356.9548,-367375.7558,-367356.9548,-1469352.615,0.9999990109,0.9990064739,-0.8153164003,-193.1635453,-193.1635453,13.98285081,0.04872227899,0.06999270965,2441634.092,-39.09642185,2441594.996,195.5017647,97.74735138,97.7544133,18.63238587,367383.7967,-367402.4291,-367383.7967,-1469460.657,0.999999029,0.9990155636,-0.8578608596,-193.165055,-193.165055,14.32248649,0.04912599602,0.06976181263,3792501.02,-38.68303612,3792462.337,-0.0604454112198642,-0.982317514,-0.10924589005128,-0.0422826273409903,-16.543853037290102,-9.153662435544254,-23.65037517502046,-0.0387611310999999,-0.019028401425,-0.0288947662625,0.0024129774040466,0.0027201451790548,0.0723293187874015,-2.2547770357414203,-3.811137760164124,-3.846405357160151,-6.501388148451832,0.2337291983999999,0.1226656872999999,0.2315813486499999,0.0163690321087198,0.2192493659019897,0.0651601361953397,0.0261701590815322,0.1705824425,0.0757878115,0.2875734680499999,0.0387611310999999,0.019028401425,-0.0129667305244238,0.1153176623086517,0.1535605814399311,4,1.400103332049691,1.2386791139749218,1.5556943131885856,0.0051331225831014,5.103221742753904e-05,5.117653697386418e-05,5.071383418896399e-05,5.103221742753904e-05,5.117653697386418e-05,5.071383418896399e-05
CHEMBL1743583-conf_2,-0.059736501999745,-0.9753483069,-0.1382200998691822,-0.0415800960942001,-16.74018341422584,-7.234837776462651,-24.049968468915747,-0.0107078171999999,-0.0233015738499999,-0.017004695525,0.0058600243636578,0.0023511200134019,0.4147951032166074,-1.0297674920886966,-3.995989976035069,-2.287467711124396,-8.8764678574352,0.2136459812,0.1372252841999999,0.23009217505,0.0328305003754279,0.2183447068253685,0.0548260898681421,0.0319386031707804,0.1481656844,0.0892033044,0.28507178175,0.0107078171999999,0.0233015738499999,-0.0126503772889965,0.2882157111677338,0.1233670352687069,4,1.4016747026441436,1.366291555433558,1.4681444257180585,0.0082111443770597,-0.0549796067,195.5005793,97.75028965,97.75028965,18.69900722,367391.6926,-367410.3916,-367391.6926,-1469491.974,0.999999022,0.9990120372,-0.8364752701,-193.1640763,-193.1640763,14.16128831,0.04967290119,0.07071340875,2859716.643,-39.12423253,2859677.519,195.5114644,97.82170481,97.68975956,18.64399335,367403.4941,-367422.1381,-367403.4941,-1469539.4,0.999999028,0.9990150325,-0.8157190531,-193.1593632,-193.1593632,13.966292,0.05034845035,0.07196663581,1625907.992,-38.45280442,1625869.539,195.5108511,97.75226022,97.75859085,18.61123793,367401.5945,-367420.2057,-367401.5945,-1469531.933,0.9999990313,0.9990167559,-0.8579783939,-193.164762,-193.164762,14.32218176,0.04901369414,0.06960254585,3605865.509,-38.70272622,3605826.806,-0.059736501999745,-0.9753483069,-0.1382200998691822,-0.0415800960942001,-16.74018341422584,-7.234837776462651,-24.049968468915747,-0.0107078171999999,-0.0233015738499999,-0.017004695525,0.0058600243636578,0.0023511200134019,0.4147951032166074,-1.0297674920886966,-3.995989976035069,-2.287467711124396,-8.8764678574352,0.2136459812,0.1372252841999999,0.23009217505,0.0328305003754279,0.2183447068253685,0.0548260898681421,0.0319386031707804,0.1481656844,0.0892033044,0.28507178175,0.0107078171999999,0.0233015738499999,-0.0126503772889965,0.2882157111677338,0.1233670352687069,4,1.4016747026441436,1.366291555433558,1.4681444257180585,0.0082111443770597,5.0894061919613924e-05,5.0742705506018606e-05,5.065382262943957e-05,5.0894061919613924e-05,5.0742705506018606e-05,5.065382262943957e-05
CHEMBL1743593,-0.1158462753753228,-0.6655064312,-0.4105301122390418,-0.0459432636535501,-8.632129058618109,-2.4358749095065746,-21.765976564939308,-0.0383667715499999,-0.0919320649749999,-0.0651494182624999,0.0192681569798061,0.0067902748496681,-0.170608604910775,-1.1282037076070388,-2.2984352028044253,-2.61906101184188,-5.335687152347731,0.324164421,0.4515162934999999,0.149103520325,0.0091109923411775,0.0893024062661779,0.0986012935854113,0.1560846202321464,0.2516659702,0.3832186821,0.218195870225,0.0383667715499999,0.0919320649749999,-0.0103019125976166,0.1695673581377988,0.0546607182228499,4,1.6956135533858996,1.114290650462192,0.8523863300621459,0.0260584318294742,-0.0690923499,195.4523521,97.72617604,97.72617604,18.66451771,367292.4252,-367311.0897,-367292.4252,-1469095.043,0.9999990248,0.9990134525,-1.30981698,-193.1623692,-193.1623692,14.15393509,0.05022535816,0.07124598388,2272066.061,-35.92990672,2272030.131,195.4920657,97.80148064,97.69058508,18.56604787,367359.4451,-367378.0112,-367359.4451,-1469363.516,0.9999990357,0.9990189842,-1.278245732,-193.1573891,-193.1573891,13.95374975,0.05106054416,0.07277109987,1392580.765,-35.243304,1392545.522,195.4584667,97.7302255,97.72824118,18.66520721,367301.6926,-367320.3578,-367301.6926,-1469132.109,0.9999990248,0.9990134674,-1.342993269,-193.1647421,-193.1647421,14.3332643,0.0490758026,0.06956564802,3468279.878,-35.67680829,3468244.202,-0.1158462753753228,-0.6655064312,-0.4105301122390418,-0.0459432636535501,-8.632129058618109,-2.4358749095065746,-21.765976564939308,-0.0383667715499999,-0.0919320649749999,-0.0651494182624999,0.0192681569798061,0.0067902748496681,-0.170608604910775,-1.1282037076070388,-2.2984352028044253,-2.61906101184188,-5.335687152347731,0.324164421,0.4515162934999999,0.149103520325,0.0091109923411775,0.0893024062661779,0.0986012935854113,0.1560846202321464,0.2516659702,0.3832186821,0.218195870225,0.0383667715499999,0.0919320649749999,-0.0103019125976166,0.1695673581377988,0.0546607182228499,4,1.6956135533858996,1.114290650462192,0.8523863300621459,0.0260584318294742,5.081392376485059e-05,5.053663339663699e-05,5.0814518753580495e-05,5.081392376485059e-05,5.053663339663699e-05,5.0814518753580495e-05
CHEMBL1743593-conf_1,-0.1172729909626017,-0.6636930363,-0.4168405312419415,-0.0201443558729166,-8.527112609576903,-2.3989989577563,-49.64169647858846,-0.0404295211999999,-0.0410336634999999,-0.0407315923499999,0.0151460662715891,0.0164840517696469,0.2340964699709976,-0.4663991182759628,-0.3839989505992974,-2.680983474686484,-2.2073258728686698,0.3274867763999999,0.3654747135999998,0.148507357125,0.0282986609589499,0.0886066339458112,0.1006061223914887,0.1088484782315279,0.2559244998,0.2798087722999999,0.218170964925,0.0404295211999999,0.0410336634999999,-0.0103455582821705,0.1619312450835549,0.1798907678492395,4,1.70144363750755,1.0947259915880645,1.1538300090316849,0.0316301180412361,-0.0696636078,195.4586071,97.72930353,97.72930353,18.66246642,367303.1201,-367321.7825,-367303.1201,-1469137.83,0.9999990251,0.9990136133,-1.309921448,-193.1624217,-193.1624217,14.15339616,0.05050843323,0.07161085137,2289797.403,-35.87249973,2289761.531,195.5072808,97.81506866,97.6922121,18.55338476,367385.2502,-367403.8036,-367385.2502,-1469466.787,0.9999990373,0.9990197798,-1.278495867,-193.157395,-193.157395,13.95352978,0.05125200866,0.07300738842,1393672.329,-35.20771153,1393637.121,195.5020566,97.78090941,97.7211472,18.57840301,367371.4186,-367389.997,-367371.4186,-1469411.361,0.9999990346,0.9990184155,-1.343733126,-193.1654321,-193.1654321,14.3465047,0.04764241611,0.06767989907,4259114.116,-35.53432445,4259078.582,-0.1172729909626017,-0.6636930363,-0.4168405312419415,-0.0201443558729166,-8.527112609576903,-2.3989989577563,-49.64169647858846,-0.0404295211999999,-0.0410336634999999,-0.0407315923499999,0.0151460662715891,0.0164840517696469,0.2340964699709976,-0.4663991182759628,-0.3839989505992974,-2.680983474686484,-2.2073258728686698,0.3274867763999999,0.3654747135999998,0.148507357125,0.0282986609589499,0.0886066339458112,0.1006061223914887,0.1088484782315279,0.2559244998,0.2798087722999999,0.218170964925,0.0404295211999999,0.0410336634999999,-0.0103455582821705,0.1619312450835549,0.1798907678492395,4,1.70144363750755,1.0947259915880645,1.1538300090316849,0.0316301180412361,5.080686011317612e-05,5.0498619171072734e-05,5.056861417487096e-05,5.080686011317612e-05,5.0498619171072734e-05,5.056861417487096e-05
CHEMBL1743593-conf_10,-0.1177992557451205,-0.6658012982,-0.3224043589295201,-0.0203413781898937,-8.489017979567514,-3.1016950370035388,-49.160877432426446,-0.0534751782999999,-0.0423196612,-0.04789741975,0.0085791167845342,0.0154688996425327,0.4217907180752612,-0.8511544559660019,-0.3894891819840047,-4.036464075171185,-1.8470902428184488,0.3063311939999998,0.3712678635999999,0.1489089599,0.0160620172015202,0.0873946717047937,0.0990371887242513,0.1116276626952707,0.2480414659,0.2861036347,0.2190744184999999,0.0534751782999999,0.0423196612,-0.0104482654610325,0.093160311386468,0.1765000460513195,4,1.7153051117368756,0.9992220702021062,1.138404344334372,0.0240480164270669,-0.0701654586,195.4573317,97.72866583,97.72866583,18.6650235,367304.3146,-367322.9796,-367304.3146,-1469142.598,0.9999990248,0.9990134676,-1.309900147,-193.1622689,-193.1622689,14.15338784,0.05051309858,0.07157970709,2269410.999,-35.95764963,2269375.042,195.4530687,97.73769493,97.71537373,18.64308523,367292.4528,-367311.0958,-367292.4528,-1469095.239,0.9999990271,0.9990145902,-1.277604674,-193.1596558,-193.1596558,13.97451636,0.05117984627,0.07279520965,1650161.874,-35.62419848,1650126.25,195.5118192,97.7821198,97.7296994,18.58114292,367394.7825,-367413.3636,-367394.7825,-1469504.805,0.9999990345,0.9990183524,-1.343898842,-193.1651376,-193.1651376,14.34862199,0.04794247067,0.06798821729,4051424.902,-35.80800669,4051389.094,-0.1177992557451205,-0.6658012982,-0.3224043589295201,-0.0203413781898937,-8.489017979567514,-3.1016950370035388,-49.160877432426446,-0.0534751782999999,-0.0423196612,-0.04789741975,0.0085791167845342,0.0154688996425327,0.4217907180752612,-0.8511544559660019,-0.3894891819840047,-4.036464075171185,-1.8470902428184488,0.3063311939999998,0.3712678635999999,0.1489089599,0.0160620172015202,0.0873946717047937,0.0990371887242513,0.1116276626952707,0.2480414659,0.2861036347,0.2190744184999999,0.0534751782999999,0.0423196612,-0.0104482654610325,0.093160311386468,0.1765000460513195,4,1.7153051117368756,0.9992220702021062,1.138404344334372,0.0240480164270669,5.081365592842969e-05,5.075557325431605e-05,5.0572855428930846e-05,5.081365592842969e-05,5.075557325431605e-05,5.0572855428930846e-05
CHEMBL1743593-conf_2,-0.117675192249918,-0.6631011466000001,-0.4174601445599992,-0.0512185702736823,-8.497967845900812,-2.395438254480544,-19.524168571215085,-0.0402835658249999,-0.0975269089249999,-0.0689052373749999,0.018833458533157,0.00527503340559,-0.1977554020051753,-1.29579163136428,-3.325511199403555,-2.6854434934890223,-6.891904683441013,0.3268237216999998,0.4546688416999998,0.148321522925,0.0065494851888801,0.0883315839313863,0.1004433360031268,0.1616905302811856,0.2554875975,0.3936851799999999,0.218136577825,0.0402835658249999,0.0975269089249999,-0.0103550752658604,0.1621306278869368,0.040997991085161,4,1.7029881319621798,1.094330368641224,0.7789146759386641,0.0241084919387471,-0.0698150549,195.4590399,97.72951994,97.72951994,18.66070929,367304.0775,-367322.7382,-367304.0775,-1469141.667,0.9999990253,0.9990137098,-1.309928677,-193.1624059,-193.1624059,14.15320896,0.05049717282,0.07159724775,2286905.852,-35.86909727,2286869.983,195.5072289,97.81502401,97.69220487,18.55372171,367385.5039,-367404.0576,-367385.5039,-1469467.801,0.9999990373,0.9990197615,-1.278495014,-193.157393,-193.157393,13.95343783,0.05125060163,0.07300668825,1393214.114,-35.20725143,1393178.907,195.4669193,97.73186118,97.73505808,18.63523267,367314.5622,-367333.1975,-367314.5622,-1469183.708,0.9999990281,0.9990151211,-1.343136728,-193.1644059,-193.1644059,14.32857491,0.04904996147,0.06948023662,3403042.289,-35.59613402,3403006.693,-0.117675192249918,-0.6631011466000001,-0.4174601445599992,-0.0512185702736823,-8.497967845900812,-2.395438254480544,-19.524168571215085,-0.0402835658249999,-0.0975269089249999,-0.0689052373749999,0.018833458533157,0.00527503340559,-0.1977554020051753,-1.29579163136428,-3.325511199403555,-2.6854434934890223,-6.891904683441013,0.3268237216999998,0.4546688416999998,0.148321522925,0.0065494851888801,0.0883315839313863,0.1004433360031268,0.1616905302811856,0.2554875975,0.3936851799999999,0.218136577825,0.0402835658249999,0.0975269089249999,-0.0103550752658604,0.1621306278869368,0.040997991085161,4,1.7029881319621798,1.094330368641224,0.7789146759386641,0.0241084919387471,5.080194431045434e-05,5.0499501369687654e-05,5.073114218052672e-05,5.080194431045434e-05,5.0499501369687654e-05,5.073114218052672e-05
CHEMBL1743593-conf_3,-0.1164216815463621,-0.6635622187,-0.4822664417013865,-0.047521614647895,-8.589465353167688,-2.0735425763237902,-21.04305603690794,-0.0267915101499999,-0.09962362415,-0.0632075671499999,0.0267392292588307,0.0061698762889585,-0.2741510147179864,-0.8958553974769249,-2.740700760517468,-2.2227263242058197,-6.800012305925739,0.3335355789999997,0.4724881173999999,0.148591305075,0.009999475797106,0.088388887408225,0.0977998168806844,0.1670394126653468,0.2525109409,0.4073990751999999,0.217788303475,0.0267915101499999,0.09962362415,-0.0102820722995286,0.2241185447184716,0.0454061050357531,4,1.7030890910805128,1.1747718934769913,0.7942047334691139,0.0329091055477893,-0.0691969984,195.4562344,97.72811722,97.72811722,18.66583254,367298.5737,-367317.2395,-367298.5737,-1469119.631,0.9999990247,0.9990134157,-1.309881822,-193.162512,-193.162512,14.15365839,0.05048322933,0.07157590359,2313095.697,-35.90401446,2313059.793,195.5303872,97.86460209,97.6657851,18.54273798,367424.8211,-367443.3639,-367424.8211,-1469625.114,0.9999990388,0.9990205348,-1.278875758,-193.1560767,-193.1560767,13.93887278,0.05122337188,0.07309858923,1271811.975,-34.90290604,1271777.072,195.4666836,97.7332576,97.73342604,18.63866701,367313.6069,-367332.2455,-367313.6069,-1469179.873,0.9999990277,0.9990149378,-1.343132729,-193.164601,-193.164601,14.33338937,0.04900899223,0.06944141918,3507648.325,-35.62244439,3507612.703,-0.1164216815463621,-0.6635622187,-0.4822664417013865,-0.047521614647895,-8.589465353167688,-2.0735425763237902,-21.04305603690794,-0.0267915101499999,-0.09962362415,-0.0632075671499999,0.0267392292588307,0.0061698762889585,-0.2741510147179864,-0.8958553974769249,-2.740700760517468,-2.22272632420582,-6.800012305925739,0.3335355789999997,0.4724881173999999,0.148591305075,0.009999475797106,0.088388887408225,0.0977998168806844,0.1670394126653468,0.2525109409,0.4073990751999999,0.217788303475,0.0267915101499999,0.09962362415,-0.0102820722995286,0.2241185447184716,0.0454061050357531,4,1.7030890910805128,1.1747718934769913,0.7942047334691139,0.0329091055477893,5.081665256280464e-05,5.046420700918256e-05,5.074062306898673e-05,5.081665256280464e-05,5.046420700918256e-05,5.074062306898673e-05
CHEMBL1743593-conf_4,-0.1165984642049404,-0.664300371,-0.5031985014893001,-0.0521370269540917,-8.576442295520632,-1.9872873171130927,-19.18022676821465,-0.0236544179249999,-0.098917880725,-0.0612861493249999,0.02750398136071,0.0049380991621379,-0.3902506415405877,-0.9036447835454248,-3.7308029386443273,-2.145856660829351,-8.859419632481295,0.3367707512999999,0.4543238748999997,0.1487330478,0.0086229531595659,0.0874156662332465,0.0982024661912912,0.1648006600360699,0.2540155661,0.3989619658,0.2181012276,0.0236544179249999,0.098917880725,-0.0103173408019923,0.2383250397976299,0.036753097430221,4,1.7148701038417988,1.1839077475874282,0.7234776280333537,0.032442080522848,-0.0693681798,195.4602697,97.73013485,97.73013485,18.66365558,367309.16,-367327.8237,-367309.16,-1469161.986,0.999999025,0.9990135645,-1.309949218,-193.1622345,-193.1622345,14.1530432,0.05055606165,0.07164436692,2254905.045,-35.95980581,2254869.085,195.5161962,97.84641857,97.66977765,18.56076854,367400.2451,-367418.8058,-367400.2451,-1469526.737,0.9999990367,0.9990194647,-1.278642442,-193.1558467,-193.1558467,13.93654826,0.05125054602,0.07312436498,1260586.545,-34.88235205,1260551.663,195.4752137,97.73473367,97.74048007,18.61738476,367333.1237,-367351.7411,-367333.1237,-1469258.025,0.9999990301,0.9990161329,-1.343277507,-193.1639909,-193.1639909,14.3242603,0.04893394184,0.06926029193,3266893.586,-35.65399291,3266857.932,-0.1165984642049404,-0.664300371,-0.5031985014893001,-0.0521370269540917,-8.576442295520632,-1.9872873171130927,-19.18022676821465,-0.0236544179249999,-0.098917880725,-0.0612861493249999,0.02750398136071,0.0049380991621379,-0.3902506415405877,-0.9036447835454248,-3.7308029386443273,-2.145856660829351,-8.859419632481295,0.3367707512999999,0.4543238748999997,0.1487330478,0.0086229531595659,0.0874156662332465,0.0982024661912912,0.1648006600360699,0.2540155661,0.3989619658,0.2181012276,0.0236544179249999,0.098917880725,-0.0103173408019923,0.2383250397976299,0.036753097430221,4,1.7148701038417988,1.1839077475874282,0.7234776280333537,0.032442080522848,5.080926185227607e-05,5.051665360347215e-05,5.067999597402752e-05,5.080926185227607e-05,5.051665360347215e-05,5.067999597402752e-05
