Compound_Name,Activity,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2
CHEMBL175535,1,-0.2144,-0.03389,-0.124145,0.18051,0.04269,162.447,69.24,14.5953,2026.085,429.4271910822615,691.5335170191264,0.8806501370875074,-142.0913,208.978,130.6975,2.12906,2.90771,29.808,80.76898243801654,99.99031508264464,97.8596332644628,80.51341320484438,99.3374788383904,87.73603333767419,79.53199493444578,93.4864794398093,76.57274284862932,76.61025437942601,80.0450754752143,67.58875326127469,71.05781764012166,63.10983179194339,58.17065979765378,5.271984713680123,3.129510936772702,5.480588286042739,5.372177598226723,2.9575946534725075,4.933568255010767,5.271984713680123,3.129510936772702,5.480588286042739,5.372177598226723,2.9575946534725075,4.933568255010767,3.090656147318915,5.472887720390395,4.850000000000001,2.9413371812413542,4.906373406091306,4.95,2.553723109821074,5.472887720390395,2.9549306856800555,5.062114182829147,2.600212934984812,4.902295380737477,2.9413371812413542,4.906373406091306,0.193244,0.525314,0.5266076793078506,0.002232,-0.333567,0.3425947273426723,0.00022,-0.054258,0.0628318533945959
CHEMBL177971,1,-0.21455,-0.05142,-0.132985,0.16313,0.05421,143.932,46.1497,11.7902,1741.643,371.8106170574589,593.3091422697208,0.9183672005697824,-114.6813,130.3808,204.3018,2.92627,2.15142,29.544,80.41064049586777,98.00490702479338,99.99677169421489,80.36365412163042,88.02904023961453,99.44328688631332,78.82896305125149,76.93310488676997,93.90178039332538,75.03785408125233,67.94691110696981,80.8720415579575,68.41521320836695,58.49303271057041,64.17277015703556,5.393404509971753,2.9544075068059343,4.9241312248708144,5.331459134007524,3.090577426847469,5.12371019367064,5.393404509971753,2.9544075068059343,4.9241312248708144,5.331459134007524,3.090577426847469,5.12371019367064,2.9344631288281016,4.904079934095691,4.950000000000001,3.0750953204117817,5.110039138793361,4.9,2.546934340838862,4.857211133973897,2.9344631288281016,4.904079934095691,2.396543620562671,5.110039138793361,2.9648678099509747,5.0921508225896055,0.120246,0.377113,0.4020279942068711,-0.001008,-0.055167,0.0632799504661626,0.003416,-0.329482,0.3384969047893939
